HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:11:01.375,0.167,1.041,-0.091
2018-08-31 20:11:01.388,0.17,1.041,-0.091
2018-08-31 20:11:01.400,0.167,1.047,-0.094
2018-08-31 20:11:01.413,0.17,1.041,-0.091
2018-08-31 20:11:01.425,0.17,1.047,-0.094
2018-08-31 20:11:01.438,0.17,1.047,-0.094
2018-08-31 20:11:01.450,0.176,1.047,-0.094
2018-08-31 20:11:01.463,0.176,1.041,-0.094
2018-08-31 20:11:01.475,0.179,1.047,-0.094
2018-08-31 20:11:01.488,0.17,1.041,-0.094
2018-08-31 20:11:01.500,0.17,1.047,-0.094
2018-08-31 20:11:01.513,0.17,1.047,-0.094
2018-08-31 20:11:01.525,0.167,1.041,-0.094
2018-08-31 20:11:01.538,0.167,1.05,-0.094
2018-08-31 20:11:01.550,0.17,1.047,-0.094
2018-08-31 20:11:01.563,0.17,1.041,-0.094
2018-08-31 20:11:01.575,0.17,1.041,-0.094
2018-08-31 20:11:01.588,0.17,1.041,-0.091
2018-08-31 20:11:01.600,0.167,1.041,-0.094
2018-08-31 20:11:01.613,0.17,1.041,-0.094
2018-08-31 20:11:01.625,0.17,1.038,-0.094
2018-08-31 20:11:01.638,0.167,1.047,-0.091
2018-08-31 20:11:01.650,0.167,1.041,-0.094
2018-08-31 20:11:01.663,0.167,1.047,-0.094
2018-08-31 20:11:01.675,0.17,1.047,-0.094
2018-08-31 20:11:01.688,0.17,1.041,-0.094
2018-08-31 20:11:01.700,0.17,1.047,-0.094
2018-08-31 20:11:01.713,0.167,1.047,-0.091
2018-08-31 20:11:01.725,0.167,1.047,-0.094
2018-08-31 20:11:01.738,0.167,1.047,-0.091
2018-08-31 20:11:01.750,0.167,1.05,-0.091
2018-08-31 20:11:01.763,0.17,1.041,-0.091
2018-08-31 20:11:01.775,0.167,1.047,-0.091
2018-08-31 20:11:01.788,0.17,1.047,-0.091
2018-08-31 20:11:01.800,0.17,1.041,-0.094
2018-08-31 20:11:01.813,0.176,1.05,-0.094
2018-08-31 20:11:01.825,0.167,1.047,-0.094
2018-08-31 20:11:01.838,0.17,1.041,-0.094
2018-08-31 20:11:01.850,0.176,1.041,-0.091
2018-08-31 20:11:01.863,0.17,1.047,-0.094
2018-08-31 20:11:01.875,0.164,1.05,-0.088
2018-08-31 20:11:01.888,0.164,1.041,-0.091
2018-08-31 20:11:01.900,0.167,1.047,-0.091
2018-08-31 20:11:01.913,0.167,1.041,-0.091
2018-08-31 20:11:01.925,0.167,1.041,-0.094
2018-08-31 20:11:01.938,0.17,1.047,-0.094
2018-08-31 20:11:01.950,0.176,1.047,-0.094
2018-08-31 20:11:01.963,0.176,1.047,-0.1
2018-08-31 20:11:01.975,0.176,1.047,-0.091
2018-08-31 20:11:01.988,0.17,1.05,-0.091
2018-08-31 20:11:02.000,0.17,1.047,-0.091
2018-08-31 20:11:02.013,0.167,1.041,-0.091
2018-08-31 20:11:02.025,0.164,1.047,-0.094
2018-08-31 20:11:02.038,0.17,1.047,-0.1
2018-08-31 20:11:02.050,0.17,1.047,-0.094
2018-08-31 20:11:02.063,0.17,1.041,-0.094
2018-08-31 20:11:02.075,0.176,1.041,-0.091
2018-08-31 20:11:02.088,0.17,1.047,-0.091
2018-08-31 20:11:02.100,0.17,1.041,-0.091
2018-08-31 20:11:02.113,0.17,1.041,-0.091
2018-08-31 20:11:02.125,0.167,1.047,-0.091
2018-08-31 20:11:02.138,0.167,1.047,-0.091
2018-08-31 20:11:02.150,0.167,1.047,-0.1
2018-08-31 20:11:02.163,0.17,1.041,-0.094
2018-08-31 20:11:02.175,0.167,1.041,-0.094
2018-08-31 20:11:02.188,0.17,1.041,-0.1
2018-08-31 20:11:02.200,0.167,1.041,-0.094
2018-08-31 20:11:02.213,0.17,1.05,-0.094
2018-08-31 20:11:02.225,0.176,1.047,-0.088
2018-08-31 20:11:02.238,0.17,1.05,-0.091
2018-08-31 20:11:02.250,0.176,1.047,-0.091
2018-08-31 20:11:02.263,0.176,1.05,-0.094
2018-08-31 20:11:02.275,0.17,1.041,-0.094
2018-08-31 20:11:02.288,0.167,1.047,-0.091
2018-08-31 20:11:02.300,0.176,1.047,-0.094
2018-08-31 20:11:02.313,0.17,1.047,-0.094
2018-08-31 20:11:02.325,0.167,1.041,-0.091
2018-08-31 20:11:02.338,0.17,1.047,-0.094
2018-08-31 20:11:02.350,0.17,1.047,-0.091
2018-08-31 20:11:02.363,0.176,1.047,-0.091
2018-08-31 20:11:02.375,0.17,1.047,-0.091
2018-08-31 20:11:02.388,0.17,1.047,-0.091
2018-08-31 20:11:02.400,0.17,1.047,-0.094
2018-08-31 20:11:02.413,0.17,1.047,-0.094
2018-08-31 20:11:02.425,0.17,1.041,-0.094
2018-08-31 20:11:02.438,0.17,1.041,-0.094
2018-08-31 20:11:02.450,0.17,1.047,-0.091
2018-08-31 20:11:02.463,0.17,1.041,-0.091
2018-08-31 20:11:02.475,0.17,1.047,-0.094
2018-08-31 20:11:02.488,0.17,1.047,-0.1
2018-08-31 20:11:02.500,0.17,1.047,-0.094
2018-08-31 20:11:02.513,0.176,1.047,-0.094
2018-08-31 20:11:02.525,0.17,1.047,-0.091
2018-08-31 20:11:02.538,0.17,1.041,-0.094
2018-08-31 20:11:02.550,0.167,1.041,-0.091
2018-08-31 20:11:02.563,0.167,1.041,-0.094
2018-08-31 20:11:02.575,0.167,1.047,-0.094
2018-08-31 20:11:02.588,0.17,1.047,-0.1
2018-08-31 20:11:02.600,0.17,1.041,-0.094
2018-08-31 20:11:02.613,0.17,1.041,-0.091
2018-08-31 20:11:02.625,0.17,1.047,-0.094
2018-08-31 20:11:02.638,0.17,1.041,-0.094
2018-08-31 20:11:02.650,0.167,1.047,-0.094
