HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:23:31.950,0.176,1.026,-0.091
2018-08-31 20:23:31.963,0.17,1.032,-0.091
2018-08-31 20:23:31.975,0.167,1.035,-0.094
2018-08-31 20:23:31.988,0.167,1.032,-0.094
2018-08-31 20:23:32.000,0.167,1.032,-0.091
2018-08-31 20:23:32.013,0.17,1.032,-0.094
2018-08-31 20:23:32.025,0.17,1.026,-0.094
2018-08-31 20:23:32.038,0.167,1.026,-0.094
2018-08-31 20:23:32.050,0.164,1.032,-0.094
2018-08-31 20:23:32.063,0.17,1.032,-0.091
2018-08-31 20:23:32.075,0.167,1.032,-0.094
2018-08-31 20:23:32.088,0.167,1.032,-0.094
2018-08-31 20:23:32.100,0.167,1.032,-0.094
2018-08-31 20:23:32.113,0.167,1.032,-0.091
2018-08-31 20:23:32.125,0.167,1.032,-0.091
2018-08-31 20:23:32.138,0.164,1.032,-0.094
2018-08-31 20:23:32.150,0.167,1.032,-0.1
2018-08-31 20:23:32.163,0.167,1.032,-0.1
2018-08-31 20:23:32.175,0.17,1.035,-0.094
2018-08-31 20:23:32.188,0.167,1.032,-0.091
2018-08-31 20:23:32.200,0.17,1.032,-0.091
2018-08-31 20:23:32.213,0.17,1.032,-0.091
2018-08-31 20:23:32.225,0.17,1.026,-0.091
2018-08-31 20:23:32.238,0.167,1.032,-0.094
2018-08-31 20:23:32.250,0.167,1.026,-0.091
2018-08-31 20:23:32.263,0.17,1.032,-0.091
2018-08-31 20:23:32.275,0.167,1.032,-0.094
2018-08-31 20:23:32.288,0.167,1.032,-0.091
2018-08-31 20:23:32.300,0.17,1.032,-0.091
2018-08-31 20:23:32.313,0.17,1.032,-0.091
2018-08-31 20:23:32.325,0.167,1.032,-0.091
2018-08-31 20:23:32.338,0.167,1.032,-0.091
2018-08-31 20:23:32.350,0.167,1.026,-0.094
2018-08-31 20:23:32.363,0.17,1.032,-0.091
2018-08-31 20:23:32.375,0.17,1.032,-0.094
2018-08-31 20:23:32.388,0.167,1.032,-0.094
2018-08-31 20:23:32.400,0.17,1.026,-0.094
2018-08-31 20:23:32.413,0.167,1.026,-0.091
2018-08-31 20:23:32.425,0.17,1.032,-0.091
2018-08-31 20:23:32.438,0.17,1.032,-0.094
2018-08-31 20:23:32.450,0.167,1.026,-0.091
2018-08-31 20:23:32.463,0.176,1.032,-0.094
2018-08-31 20:23:32.475,0.167,1.026,-0.091
2018-08-31 20:23:32.488,0.167,1.026,-0.091
2018-08-31 20:23:32.500,0.17,1.032,-0.094
2018-08-31 20:23:32.513,0.167,1.026,-0.094
2018-08-31 20:23:32.525,0.17,1.026,-0.091
2018-08-31 20:23:32.538,0.167,1.035,-0.091
2018-08-31 20:23:32.550,0.167,1.032,-0.091
2018-08-31 20:23:32.563,0.17,1.026,-0.094
2018-08-31 20:23:32.575,0.17,1.026,-0.088
2018-08-31 20:23:32.588,0.17,1.032,-0.094
2018-08-31 20:23:32.600,0.167,1.032,-0.091
2018-08-31 20:23:32.613,0.167,1.032,-0.088
2018-08-31 20:23:32.625,0.17,1.032,-0.091
2018-08-31 20:23:32.638,0.17,1.032,-0.091
2018-08-31 20:23:32.650,0.167,1.032,-0.091
2018-08-31 20:23:32.663,0.17,1.032,-0.091
2018-08-31 20:23:32.675,0.167,1.032,-0.094
2018-08-31 20:23:32.688,0.167,1.032,-0.091
2018-08-31 20:23:32.700,0.17,1.035,-0.094
2018-08-31 20:23:32.713,0.17,1.035,-0.091
2018-08-31 20:23:32.725,0.17,1.032,-0.094
2018-08-31 20:23:32.738,0.17,1.032,-0.091
2018-08-31 20:23:32.750,0.17,1.035,-0.091
2018-08-31 20:23:32.763,0.17,1.026,-0.091
2018-08-31 20:23:32.775,0.167,1.035,-0.094
2018-08-31 20:23:32.788,0.167,1.032,-0.091
2018-08-31 20:23:32.800,0.17,1.032,-0.091
2018-08-31 20:23:32.813,0.167,1.032,-0.091
2018-08-31 20:23:32.825,0.17,1.026,-0.094
2018-08-31 20:23:32.838,0.17,1.032,-0.091
2018-08-31 20:23:32.850,0.167,1.032,-0.094
2018-08-31 20:23:32.863,0.17,1.032,-0.094
2018-08-31 20:23:32.875,0.17,1.032,-0.094
2018-08-31 20:23:32.888,0.17,1.026,-0.091
2018-08-31 20:23:32.900,0.17,1.032,-0.094
2018-08-31 20:23:32.913,0.167,1.035,-0.094
2018-08-31 20:23:32.925,0.17,1.035,-0.091
2018-08-31 20:23:32.938,0.167,1.035,-0.094
2018-08-31 20:23:32.950,0.167,1.032,-0.094
2018-08-31 20:23:32.963,0.17,1.026,-0.091
2018-08-31 20:23:32.975,0.167,1.032,-0.094
2018-08-31 20:23:32.988,0.17,1.035,-0.091
2018-08-31 20:23:33.000,0.167,1.035,-0.091
2018-08-31 20:23:33.013,0.167,1.032,-0.094
2018-08-31 20:23:33.025,0.176,1.032,-0.094
2018-08-31 20:23:33.038,0.167,1.032,-0.094
2018-08-31 20:23:33.050,0.167,1.026,-0.094
2018-08-31 20:23:33.063,0.167,1.026,-0.091
2018-08-31 20:23:33.075,0.167,1.032,-0.091
2018-08-31 20:23:33.088,0.17,1.032,-0.091
2018-08-31 20:23:33.100,0.167,1.035,-0.091
2018-08-31 20:23:33.113,0.167,1.032,-0.094
2018-08-31 20:23:33.125,0.17,1.032,-0.088
2018-08-31 20:23:33.138,0.17,1.032,-0.091
2018-08-31 20:23:33.150,0.167,1.032,-0.094
2018-08-31 20:23:33.163,0.167,1.035,-0.094
2018-08-31 20:23:33.175,0.17,1.035,-0.094
2018-08-31 20:23:33.188,0.167,1.032,-0.094
2018-08-31 20:23:33.200,0.167,1.032,-0.094
2018-08-31 20:23:33.213,0.167,1.032,-0.094
2018-08-31 20:23:33.225,0.167,1.032,-0.091
2018-08-31 20:23:33.238,0.167,1.032,-0.094
2018-08-31 20:23:33.250,0.167,1.035,-0.091
2018-08-31 20:23:33.263,0.167,1.032,-0.091
2018-08-31 20:23:33.275,0.17,1.026,-0.091
2018-08-31 20:23:33.288,0.167,1.032,-0.091
2018-08-31 20:23:33.300,0.164,1.032,-0.091
2018-08-31 20:23:33.313,0.167,1.032,-0.091
2018-08-31 20:23:33.325,0.167,1.032,-0.091
2018-08-31 20:23:33.338,0.167,1.032,-0.1
2018-08-31 20:23:33.350,0.17,1.032,-0.1
2018-08-31 20:23:33.363,0.167,1.032,-0.094
2018-08-31 20:23:33.375,0.17,1.032,-0.091
2018-08-31 20:23:33.388,0.17,1.035,-0.091
2018-08-31 20:23:33.400,0.17,1.032,-0.094
2018-08-31 20:23:33.413,0.17,1.032,-0.091
2018-08-31 20:23:33.425,0.167,1.026,-0.094
2018-08-31 20:23:33.438,0.167,1.026,-0.091
2018-08-31 20:23:33.450,0.167,1.032,-0.091
2018-08-31 20:23:33.463,0.17,1.026,-0.094
2018-08-31 20:23:33.475,0.167,1.026,-0.094
2018-08-31 20:23:33.488,0.167,1.032,-0.094
2018-08-31 20:23:33.500,0.167,1.032,-0.091
2018-08-31 20:23:33.513,0.167,1.032,-0.091
2018-08-31 20:23:33.525,0.167,1.032,-0.091
2018-08-31 20:23:33.538,0.167,1.032,-0.094
2018-08-31 20:23:33.550,0.167,1.026,-0.094
2018-08-31 20:23:33.563,0.167,1.032,-0.091
2018-08-31 20:23:33.575,0.167,1.032,-0.094
2018-08-31 20:23:33.588,0.164,1.038,-0.091
2018-08-31 20:23:33.600,0.17,1.032,-0.091
2018-08-31 20:23:33.613,0.167,1.032,-0.094
2018-08-31 20:23:33.625,0.167,1.032,-0.1
2018-08-31 20:23:33.638,0.167,1.032,-0.094
2018-08-31 20:23:33.650,0.167,1.032,-0.094
2018-08-31 20:23:33.663,0.167,1.032,-0.091
2018-08-31 20:23:33.675,0.17,1.032,-0.091
2018-08-31 20:23:33.688,0.17,1.035,-0.091
2018-08-31 20:23:33.700,0.17,1.032,-0.091
2018-08-31 20:23:33.713,0.17,1.035,-0.091
2018-08-31 20:23:33.725,0.17,1.032,-0.091
2018-08-31 20:23:33.738,0.167,1.032,-0.091
2018-08-31 20:23:33.750,0.167,1.032,-0.091
2018-08-31 20:23:33.763,0.164,1.032,-0.091
2018-08-31 20:23:33.775,0.167,1.032,-0.088
2018-08-31 20:23:33.788,0.167,1.032,-0.091
2018-08-31 20:23:33.800,0.167,1.032,-0.091
2018-08-31 20:23:33.813,0.17,1.035,-0.091
2018-08-31 20:23:33.825,0.17,1.032,-0.094
2018-08-31 20:23:33.838,0.167,1.032,-0.091
2018-08-31 20:23:33.850,0.167,1.032,-0.091
2018-08-31 20:23:33.863,0.167,1.026,-0.094
2018-08-31 20:23:33.875,0.17,1.026,-0.091
2018-08-31 20:23:33.888,0.167,1.032,-0.094
2018-08-31 20:23:33.900,0.17,1.035,-0.091
2018-08-31 20:23:33.913,0.17,1.032,-0.091
2018-08-31 20:23:33.925,0.167,1.026,-0.091
2018-08-31 20:23:33.938,0.17,1.026,-0.091
2018-08-31 20:23:33.950,0.17,1.032,-0.094
2018-08-31 20:23:33.963,0.167,1.032,-0.091
2018-08-31 20:23:33.975,0.167,1.032,-0.091
2018-08-31 20:23:33.988,0.167,1.032,-0.091
2018-08-31 20:23:34.000,0.167,1.035,-0.091
2018-08-31 20:23:34.013,0.164,1.035,-0.094
2018-08-31 20:23:34.025,0.164,1.032,-0.094
2018-08-31 20:23:34.038,0.167,1.032,-0.094
2018-08-31 20:23:34.050,0.17,1.026,-0.094
2018-08-31 20:23:34.063,0.167,1.032,-0.091
2018-08-31 20:23:34.075,0.167,1.032,-0.091
2018-08-31 20:23:34.088,0.167,1.035,-0.094
2018-08-31 20:23:34.100,0.17,1.032,-0.091
2018-08-31 20:23:34.113,0.167,1.032,-0.091
2018-08-31 20:23:34.125,0.167,1.032,-0.091
2018-08-31 20:23:34.138,0.167,1.032,-0.094
2018-08-31 20:23:34.150,0.167,1.032,-0.091
2018-08-31 20:23:34.163,0.17,1.032,-0.094
2018-08-31 20:23:34.175,0.176,1.026,-0.094
2018-08-31 20:23:34.188,0.167,1.032,-0.094
2018-08-31 20:23:34.200,0.167,1.026,-0.094
2018-08-31 20:23:34.213,0.17,1.035,-0.094
2018-08-31 20:23:34.225,0.167,1.032,-0.094
2018-08-31 20:23:34.238,0.167,1.032,-0.094
2018-08-31 20:23:34.250,0.167,1.032,-0.091
2018-08-31 20:23:34.263,0.17,1.032,-0.091
2018-08-31 20:23:34.275,0.167,1.032,-0.091
2018-08-31 20:23:34.288,0.167,1.032,-0.091
2018-08-31 20:23:34.300,0.167,1.032,-0.091
2018-08-31 20:23:34.313,0.17,1.026,-0.091
2018-08-31 20:23:34.325,0.17,1.032,-0.091
2018-08-31 20:23:34.338,0.167,1.032,-0.091
2018-08-31 20:23:34.350,0.167,1.032,-0.094
2018-08-31 20:23:34.363,0.17,1.035,-0.094
2018-08-31 20:23:34.375,0.167,1.032,-0.091
2018-08-31 20:23:34.388,0.17,1.032,-0.094
2018-08-31 20:23:34.400,0.17,1.032,-0.091
2018-08-31 20:23:34.413,0.167,1.032,-0.091
2018-08-31 20:23:34.425,0.17,1.035,-0.091
2018-08-31 20:23:34.438,0.167,1.032,-0.094
2018-08-31 20:23:34.450,0.167,1.032,-0.091
2018-08-31 20:23:34.463,0.167,1.032,-0.091
2018-08-31 20:23:34.475,0.17,1.035,-0.091
2018-08-31 20:23:34.488,0.17,1.035,-0.091
2018-08-31 20:23:34.500,0.17,1.032,-0.091
2018-08-31 20:23:34.513,0.164,1.032,-0.091
2018-08-31 20:23:34.525,0.164,1.032,-0.091
2018-08-31 20:23:34.538,0.167,1.032,-0.094
2018-08-31 20:23:34.550,0.167,1.032,-0.091
2018-08-31 20:23:34.563,0.17,1.032,-0.094
2018-08-31 20:23:34.575,0.17,1.035,-0.091
2018-08-31 20:23:34.588,0.17,1.032,-0.088
2018-08-31 20:23:34.600,0.17,1.032,-0.091
2018-08-31 20:23:34.613,0.176,1.026,-0.094
2018-08-31 20:23:34.625,0.167,1.026,-0.091
2018-08-31 20:23:34.638,0.167,1.032,-0.094
2018-08-31 20:23:34.650,0.17,1.032,-0.094
2018-08-31 20:23:34.663,0.17,1.032,-0.094
2018-08-31 20:23:34.675,0.17,1.026,-0.091
2018-08-31 20:23:34.688,0.17,1.026,-0.091
2018-08-31 20:23:34.700,0.167,1.035,-0.091
2018-08-31 20:23:34.713,0.17,1.032,-0.091
2018-08-31 20:23:34.725,0.17,1.032,-0.091
2018-08-31 20:23:34.738,0.167,1.032,-0.094
2018-08-31 20:23:34.750,0.17,1.035,-0.091
2018-08-31 20:23:34.763,0.17,1.032,-0.091
2018-08-31 20:23:34.775,0.167,1.032,-0.091
2018-08-31 20:23:34.788,0.167,1.032,-0.094
2018-08-31 20:23:34.800,0.167,1.035,-0.085
2018-08-31 20:23:34.813,0.167,1.032,-0.091
2018-08-31 20:23:34.825,0.167,1.032,-0.094
2018-08-31 20:23:34.838,0.167,1.026,-0.088
2018-08-31 20:23:34.850,0.167,1.032,-0.091
2018-08-31 20:23:34.863,0.17,1.035,-0.094
2018-08-31 20:23:34.875,0.17,1.026,-0.091
2018-08-31 20:23:34.888,0.164,1.026,-0.091
2018-08-31 20:23:34.900,0.17,1.032,-0.088
2018-08-31 20:23:34.913,0.167,1.032,-0.091
2018-08-31 20:23:34.925,0.167,1.032,-0.091
2018-08-31 20:23:34.938,0.167,1.032,-0.094
2018-08-31 20:23:34.950,0.167,1.032,-0.094
2018-08-31 20:23:34.963,0.164,1.032,-0.091
2018-08-31 20:23:34.975,0.167,1.032,-0.091
2018-08-31 20:23:34.988,0.167,1.032,-0.091
2018-08-31 20:23:35.000,0.17,1.032,-0.094
2018-08-31 20:23:35.013,0.167,1.035,-0.091
2018-08-31 20:23:35.025,0.17,1.032,-0.094
2018-08-31 20:23:35.038,0.167,1.026,-0.094
2018-08-31 20:23:35.050,0.167,1.032,-0.091
2018-08-31 20:23:35.063,0.167,1.032,-0.091
2018-08-31 20:23:35.075,0.167,1.035,-0.094
2018-08-31 20:23:35.088,0.17,1.032,-0.094
2018-08-31 20:23:35.100,0.167,1.032,-0.091
2018-08-31 20:23:35.113,0.167,1.035,-0.091
2018-08-31 20:23:35.125,0.17,1.026,-0.091
2018-08-31 20:23:35.138,0.167,1.032,-0.091
2018-08-31 20:23:35.150,0.17,1.032,-0.094
2018-08-31 20:23:35.163,0.167,1.032,-0.091
2018-08-31 20:23:35.175,0.17,1.032,-0.091
2018-08-31 20:23:35.188,0.167,1.032,-0.091
2018-08-31 20:23:35.200,0.164,1.032,-0.091
2018-08-31 20:23:35.213,0.167,1.032,-0.091
2018-08-31 20:23:35.225,0.167,1.032,-0.094
2018-08-31 20:23:35.238,0.167,1.032,-0.091
2018-08-31 20:23:35.250,0.167,1.032,-0.091
2018-08-31 20:23:35.263,0.17,1.032,-0.094
2018-08-31 20:23:35.275,0.17,1.026,-0.091
2018-08-31 20:23:35.288,0.167,1.032,-0.091
2018-08-31 20:23:35.300,0.167,1.032,-0.091
2018-08-31 20:23:35.313,0.167,1.032,-0.094
2018-08-31 20:23:35.325,0.17,1.026,-0.094
2018-08-31 20:23:35.338,0.17,1.032,-0.091
2018-08-31 20:23:35.350,0.167,1.035,-0.091
2018-08-31 20:23:35.363,0.17,1.032,-0.091
2018-08-31 20:23:35.375,0.167,1.038,-0.094
2018-08-31 20:23:35.388,0.167,1.032,-0.091
2018-08-31 20:23:35.400,0.17,1.032,-0.091
2018-08-31 20:23:35.413,0.167,1.032,-0.094
2018-08-31 20:23:35.425,0.17,1.026,-0.091
2018-08-31 20:23:35.438,0.167,1.026,-0.091
2018-08-31 20:23:35.450,0.17,1.032,-0.091
2018-08-31 20:23:35.463,0.167,1.032,-0.094
2018-08-31 20:23:35.475,0.17,1.032,-0.091
2018-08-31 20:23:35.488,0.17,1.032,-0.091
2018-08-31 20:23:35.500,0.167,1.026,-0.091
2018-08-31 20:23:35.513,0.167,1.032,-0.091
2018-08-31 20:23:35.525,0.167,1.035,-0.091
2018-08-31 20:23:35.538,0.167,1.032,-0.094
2018-08-31 20:23:35.550,0.167,1.026,-0.091
2018-08-31 20:23:35.563,0.17,1.032,-0.094
2018-08-31 20:23:35.575,0.167,1.035,-0.094
2018-08-31 20:23:35.588,0.167,1.026,-0.094
2018-08-31 20:23:35.600,0.17,1.032,-0.094
2018-08-31 20:23:35.613,0.167,1.032,-0.094
2018-08-31 20:23:35.625,0.164,1.032,-0.088
2018-08-31 20:23:35.638,0.17,1.032,-0.091
2018-08-31 20:23:35.650,0.17,1.032,-0.094
2018-08-31 20:23:35.663,0.17,1.032,-0.094
2018-08-31 20:23:35.675,0.167,1.026,-0.094
2018-08-31 20:23:35.688,0.17,1.032,-0.091
2018-08-31 20:23:35.700,0.17,1.032,-0.094
2018-08-31 20:23:35.713,0.167,1.032,-0.094
2018-08-31 20:23:35.725,0.167,1.026,-0.091
2018-08-31 20:23:35.738,0.167,1.035,-0.091
2018-08-31 20:23:35.750,0.17,1.035,-0.094
2018-08-31 20:23:35.763,0.167,1.035,-0.091
2018-08-31 20:23:35.775,0.17,1.032,-0.088
2018-08-31 20:23:35.788,0.167,1.032,-0.091
2018-08-31 20:23:35.800,0.167,1.026,-0.091
2018-08-31 20:23:35.813,0.167,1.032,-0.094
2018-08-31 20:23:35.825,0.167,1.032,-0.091
2018-08-31 20:23:35.838,0.17,1.032,-0.091
2018-08-31 20:23:35.850,0.167,1.026,-0.094
2018-08-31 20:23:35.863,0.167,1.032,-0.091
2018-08-31 20:23:35.875,0.167,1.032,-0.091
2018-08-31 20:23:35.888,0.167,1.032,-0.091
2018-08-31 20:23:35.900,0.17,1.035,-0.091
2018-08-31 20:23:35.913,0.167,1.032,-0.091
2018-08-31 20:23:35.925,0.167,1.026,-0.091
2018-08-31 20:23:35.938,0.167,1.032,-0.091
2018-08-31 20:23:35.950,0.167,1.026,-0.091
2018-08-31 20:23:35.963,0.167,1.032,-0.091
2018-08-31 20:23:35.975,0.17,1.026,-0.091
2018-08-31 20:23:35.988,0.167,1.032,-0.091
2018-08-31 20:23:36.000,0.167,1.026,-0.094
2018-08-31 20:23:36.013,0.17,1.032,-0.091
2018-08-31 20:23:36.025,0.167,1.026,-0.091
2018-08-31 20:23:36.038,0.167,1.026,-0.091
2018-08-31 20:23:36.050,0.167,1.032,-0.091
2018-08-31 20:23:36.063,0.167,1.032,-0.094
2018-08-31 20:23:36.075,0.167,1.035,-0.091
2018-08-31 20:23:36.088,0.17,1.032,-0.094
2018-08-31 20:23:36.100,0.167,1.032,-0.094
2018-08-31 20:23:36.113,0.17,1.032,-0.094
2018-08-31 20:23:36.125,0.17,1.032,-0.091
