HEADER_TIME_STAMP,X,Y,Z
2018-06-14 12:20:05.471,-2.049,-1.885,0.249
2018-06-14 12:20:05.491,-2.049,-1.898,0.961
2018-06-14 12:20:05.512,-0.819,-1.898,1.052
2018-06-14 12:20:05.531,1.549,-1.898,1.039
2018-06-14 12:20:05.552,1.948,-1.898,0.773
2018-06-14 12:20:05.572,1.948,-1.304,1.994
2018-06-14 12:20:05.591,1.948,1.560,1.584
2018-06-14 12:20:05.612,1.948,2.099,1.270
2018-06-14 12:20:05.631,1.483,2.099,1.187
2018-06-14 12:20:05.652,-0.797,2.099,0.989
2018-06-14 12:20:05.672,-2.049,2.099,1.157
2018-06-14 12:20:05.692,-2.049,1.434,0.298
2018-06-14 12:20:05.712,-2.049,-0.531,0.963
2018-06-14 12:20:05.732,-2.049,-1.898,1.508
2018-06-14 12:20:05.751,-2.010,-1.898,0.943
2018-06-14 12:20:05.771,0.566,-1.898,1.386
2018-06-14 12:20:05.792,1.946,-1.898,1.450
2018-06-14 12:20:05.811,1.948,-1.898,0.571
2018-06-14 12:20:05.831,1.948,0.040,0.245
2018-06-14 12:20:05.852,1.948,2.099,0.765
2018-06-14 12:20:05.872,1.948,2.099,0.623
2018-06-14 12:20:05.891,-0.021,2.099,0.660
2018-06-14 12:20:05.912,-2.049,2.099,0.763
2018-06-14 12:20:05.931,-2.049,2.099,0.192
2018-06-14 12:20:05.951,-2.049,0.543,0.415
2018-06-14 12:20:05.971,-2.049,-1.898,0.840
2018-06-14 12:20:05.992,-2.049,-1.898,0.853
2018-06-14 12:20:06.011,-0.649,-1.898,1.097
2018-06-14 12:20:06.032,1.367,-1.898,1.097
2018-06-14 12:20:06.051,1.948,-1.898,0.760
2018-06-14 12:20:06.071,1.948,-0.849,1.824
2018-06-14 12:20:06.092,1.948,1.357,1.663
2018-06-14 12:20:06.111,1.948,2.099,1.355
2018-06-14 12:20:06.132,1.629,2.099,1.292
2018-06-14 12:20:06.152,-1.121,2.099,0.972
2018-06-14 12:20:06.172,-2.049,2.099,0.966
2018-06-14 12:20:06.192,-2.049,2.055,0.779
2018-06-14 12:20:06.211,-2.049,-0.696,0.719
2018-06-14 12:20:06.233,-2.049,-1.897,0.633
2018-06-14 12:20:06.251,-2.049,-1.898,0.956
2018-06-14 12:20:06.272,0.408,-1.898,1.029
2018-06-14 12:20:06.291,1.947,-1.898,1.200
2018-06-14 12:20:06.311,1.948,-1.898,0.682
2018-06-14 12:20:06.332,1.948,-0.020,0.440
2018-06-14 12:20:06.351,1.948,2.099,0.889
2018-06-14 12:20:06.371,1.948,2.099,0.652
2018-06-14 12:20:06.392,0.214,2.099,0.777
2018-06-14 12:20:06.411,-2.034,2.099,0.914
2018-06-14 12:20:06.431,-2.049,2.099,1.147
2018-06-14 12:20:06.451,-2.049,0.601,1.066
2018-06-14 12:20:06.471,-2.049,-1.898,0.591
2018-06-14 12:20:06.491,-2.049,-1.898,1.571
2018-06-14 12:20:06.511,-1.018,-1.898,1.187
2018-06-14 12:20:06.531,1.850,-1.898,1.240
2018-06-14 12:20:06.551,1.948,-1.898,0.461
2018-06-14 12:20:06.572,1.948,-1.206,1.879
2018-06-14 12:20:06.591,1.948,1.334,1.626
2018-06-14 12:20:06.612,1.948,2.099,1.330
2018-06-14 12:20:06.632,1.573,2.099,1.147
2018-06-14 12:20:06.651,-1.444,2.099,1.053
2018-06-14 12:20:06.671,-2.049,2.099,0.970
2018-06-14 12:20:06.692,-2.049,1.480,0.124
2018-06-14 12:20:06.711,-2.049,-0.632,0.378
2018-06-14 12:20:06.731,-2.049,-1.897,0.817
2018-06-14 12:20:06.752,-1.594,-1.898,0.096
2018-06-14 12:20:06.771,0.856,-1.898,1.039
2018-06-14 12:20:06.791,1.948,-1.898,1.219
2018-06-14 12:20:06.812,1.948,-1.898,0.532
2018-06-14 12:20:06.831,1.948,0.040,0.438
2018-06-14 12:20:06.851,1.948,2.099,0.570
2018-06-14 12:20:06.872,1.948,2.099,0.555
2018-06-14 12:20:06.892,0.281,2.099,0.744
2018-06-14 12:20:06.911,-2.047,2.099,0.913
2018-06-14 12:20:06.932,-2.049,2.099,0.635
2018-06-14 12:20:06.951,-2.049,0.903,1.166
2018-06-14 12:20:06.971,-2.049,-1.508,1.324
2018-06-14 12:20:06.992,-2.049,-1.898,1.299
2018-06-14 12:20:07.011,-0.849,-1.898,1.128
2018-06-14 12:20:07.032,1.308,-1.898,0.915
2018-06-14 12:20:07.052,1.948,-1.898,0.578
2018-06-14 12:20:07.071,1.948,-1.157,1.990
2018-06-14 12:20:07.091,1.948,1.392,1.541
2018-06-14 12:20:07.111,1.948,2.099,1.410
2018-06-14 12:20:07.131,1.156,2.099,1.302
2018-06-14 12:20:07.151,-1.418,2.099,1.082
2018-06-14 12:20:07.171,-2.049,2.099,1.149
2018-06-14 12:20:07.192,-2.049,1.972,1.154
2018-06-14 12:20:07.211,-2.049,-0.106,1.389
2018-06-14 12:20:07.231,-2.049,-1.897,1.167
2018-06-14 12:20:07.251,-2.049,-1.898,0.972
2018-06-14 12:20:07.271,0.630,-1.898,1.414
2018-06-14 12:20:07.292,1.948,-1.898,1.359
2018-06-14 12:20:07.312,1.948,-1.898,0.454
2018-06-14 12:20:07.331,1.948,0.284,0.279
2018-06-14 12:20:07.352,1.948,2.099,0.787
2018-06-14 12:20:07.372,1.948,2.099,0.652
2018-06-14 12:20:07.391,0.111,2.099,0.775
2018-06-14 12:20:07.411,-2.049,2.099,0.749
2018-06-14 12:20:07.431,-2.049,2.099,0.319
2018-06-14 12:20:07.451,-2.049,0.007,0.335
2018-06-14 12:20:07.471,-2.049,-1.898,-0.074
2018-06-14 12:20:07.491,-2.049,-1.898,1.282
2018-06-14 12:20:07.511,-1.396,-1.898,0.915
2018-06-14 12:20:07.532,1.505,-1.898,0.965
2018-06-14 12:20:07.551,1.948,-1.898,0.755
2018-06-14 12:20:07.571,1.948,-1.384,1.994
2018-06-14 12:20:07.592,1.948,1.212,1.403
2018-06-14 12:20:07.611,1.948,2.099,1.261
2018-06-14 12:20:07.631,1.284,2.099,1.242
2018-06-14 12:20:07.651,-1.256,2.099,0.951
2018-06-14 12:20:07.672,-2.049,2.099,1.075
2018-06-14 12:20:07.691,-2.049,2.064,1.274
2018-06-14 12:20:07.711,-2.049,-1.062,0.229
2018-06-14 12:20:07.731,-2.049,-1.898,1.218
2018-06-14 12:20:07.751,-2.049,-1.898,0.999
2018-06-14 12:20:07.772,0.814,-1.898,1.189
2018-06-14 12:20:07.792,1.947,-1.898,1.193
2018-06-14 12:20:07.811,1.948,-1.898,0.778
2018-06-14 12:20:07.831,1.948,0.233,0.211
2018-06-14 12:20:07.851,1.948,2.099,0.715
2018-06-14 12:20:07.871,1.948,2.099,0.646
2018-06-14 12:20:07.892,0.355,2.099,0.772
2018-06-14 12:20:07.911,-2.049,2.099,0.933
2018-06-14 12:20:07.931,-2.049,2.099,0.397
2018-06-14 12:20:07.952,-2.049,0.582,0.957
2018-06-14 12:20:07.972,-2.049,-1.549,0.979
2018-06-14 12:20:07.992,-2.049,-1.898,0.960
2018-06-14 12:20:08.012,-0.515,-1.898,1.362
2018-06-14 12:20:08.031,1.825,-1.898,1.346
2018-06-14 12:20:08.051,1.948,-1.898,0.668
2018-06-14 12:20:08.072,1.948,-1.523,1.991
2018-06-14 12:20:08.092,1.948,1.218,1.398
2018-06-14 12:20:08.111,1.948,2.099,1.385
2018-06-14 12:20:08.132,1.531,2.099,1.265
2018-06-14 12:20:08.151,-1.215,2.099,1.006
2018-06-14 12:20:08.171,-2.049,2.099,0.742
2018-06-14 12:20:08.192,-2.049,2.077,1.102
2018-06-14 12:20:08.212,-2.049,-0.807,0.940
2018-06-14 12:20:08.231,-2.049,-1.897,0.477
2018-06-14 12:20:08.252,-2.049,-1.898,0.952
2018-06-14 12:20:08.272,0.258,-1.898,1.057
2018-06-14 12:20:08.291,1.948,-1.898,1.150
2018-06-14 12:20:08.312,1.948,-1.898,0.672
2018-06-14 12:20:08.332,1.948,0.232,0.236
2018-06-14 12:20:08.351,1.948,2.099,0.750
2018-06-14 12:20:08.372,1.948,2.099,0.769
2018-06-14 12:20:08.392,0.036,2.099,0.659
2018-06-14 12:20:08.411,-2.049,2.099,0.770
2018-06-14 12:20:08.432,-2.049,2.099,0.629
2018-06-14 12:20:08.451,-2.049,0.821,0.849
2018-06-14 12:20:08.472,-2.049,-1.589,0.872
2018-06-14 12:20:08.491,-2.049,-1.898,1.192
2018-06-14 12:20:08.511,-0.749,-1.898,0.688
2018-06-14 12:20:08.532,1.854,-1.898,0.929
2018-06-14 12:20:08.551,1.948,-1.898,0.803
2018-06-14 12:20:08.571,1.948,-1.625,1.994
2018-06-14 12:20:08.591,1.948,1.444,1.599
2018-06-14 12:20:08.611,1.948,2.099,1.371
2018-06-14 12:20:08.631,1.538,2.099,1.222
2018-06-14 12:20:08.651,-0.838,2.099,1.015
2018-06-14 12:20:08.672,-2.049,2.099,1.061
2018-06-14 12:20:08.691,-2.049,1.601,0.653
2018-06-14 12:20:08.711,-2.049,-0.472,1.186
2018-06-14 12:20:08.732,-2.049,-1.898,1.096
2018-06-14 12:20:08.751,-2.007,-1.898,0.604
2018-06-14 12:20:08.771,0.479,-1.898,1.234
2018-06-14 12:20:08.792,1.946,-1.898,1.578
2018-06-14 12:20:08.812,1.948,-1.898,0.466
2018-06-14 12:20:08.831,1.948,0.024,0.267
2018-06-14 12:20:08.852,1.948,2.099,0.848
2018-06-14 12:20:08.872,1.948,2.099,0.593
2018-06-14 12:20:08.891,-0.117,2.099,0.657
2018-06-14 12:20:08.912,-2.049,2.099,0.653
2018-06-14 12:20:08.931,-2.049,2.099,0.041
2018-06-14 12:20:08.951,-2.049,0.770,0.395
2018-06-14 12:20:08.971,-2.049,-1.898,0.260
2018-06-14 12:20:08.992,-2.049,-1.898,0.448
2018-06-14 12:20:09.011,-0.847,-1.898,0.874
2018-06-14 12:20:09.032,1.120,-1.898,1.084
2018-06-14 12:20:09.051,1.948,-1.898,0.956
2018-06-14 12:20:09.071,1.948,-0.927,1.937
2018-06-14 12:20:09.092,1.948,1.406,1.642
2018-06-14 12:20:09.112,1.948,2.099,1.385
2018-06-14 12:20:09.131,1.750,2.099,1.237
2018-06-14 12:20:09.151,-0.681,2.099,0.985
2018-06-14 12:20:09.171,-2.049,2.099,1.094
2018-06-14 12:20:09.192,-2.049,2.008,0.876
2018-06-14 12:20:09.212,-2.049,-0.022,1.522
2018-06-14 12:20:09.231,-2.049,-1.898,0.941
2018-06-14 12:20:09.251,-2.043,-1.898,1.099
2018-06-14 12:20:09.272,0.970,-1.898,1.381
2018-06-14 12:20:09.292,1.946,-1.898,1.320
2018-06-14 12:20:09.311,1.948,-1.898,0.543
2018-06-14 12:20:09.332,1.948,-0.084,0.471
2018-06-14 12:20:09.351,1.948,2.099,1.033
2018-06-14 12:20:09.371,1.948,2.099,0.651
2018-06-14 12:20:09.392,-0.071,2.099,0.728
2018-06-14 12:20:09.412,-2.049,2.099,0.712
2018-06-14 12:20:09.432,-2.049,2.099,0.396
2018-06-14 12:20:09.452,-2.049,1.054,1.008
2018-06-14 12:20:09.471,-2.049,-1.898,0.223
2018-06-14 12:20:09.491,-2.049,-1.898,1.014
2018-06-14 12:20:09.511,-0.837,-1.898,0.967
2018-06-14 12:20:09.531,1.428,-1.898,1.150
2018-06-14 12:20:09.551,1.948,-1.898,0.851
2018-06-14 12:20:09.572,1.948,-1.242,1.934
2018-06-14 12:20:09.592,1.948,1.169,1.608
2018-06-14 12:20:09.611,1.948,2.099,1.345
2018-06-14 12:20:09.631,1.617,2.099,1.139
2018-06-14 12:20:09.651,-1.283,2.099,0.966
2018-06-14 12:20:09.672,-2.049,2.099,0.825
2018-06-14 12:20:09.691,-2.049,1.941,0.236
2018-06-14 12:20:09.711,-2.049,-0.737,0.273
2018-06-14 12:20:09.731,-2.049,-1.896,0.416
2018-06-14 12:20:09.752,-1.918,-1.898,0.360
2018-06-14 12:20:09.771,0.717,-1.898,1.135
2018-06-14 12:20:09.791,1.946,-1.898,1.145
2018-06-14 12:20:09.812,1.948,-1.898,0.428
2018-06-14 12:20:09.832,1.948,-0.199,0.742
2018-06-14 12:20:09.851,1.948,2.099,0.665
2018-06-14 12:20:09.872,1.948,2.099,0.732
2018-06-14 12:20:09.892,0.237,2.099,0.903
2018-06-14 12:20:09.912,-2.000,2.099,0.901
2018-06-14 12:20:09.932,-2.049,2.099,0.979
2018-06-14 12:20:09.951,-2.049,0.889,0.641
2018-06-14 12:20:09.972,-2.049,-1.396,1.174
2018-06-14 12:20:09.992,-2.049,-1.898,1.264
2018-06-14 12:20:10.011,-1.347,-1.898,1.025
2018-06-14 12:20:10.031,1.048,-1.898,1.010
2018-06-14 12:20:10.052,1.948,-1.898,0.823
2018-06-14 12:20:10.072,1.948,-1.513,1.994
2018-06-14 12:20:10.091,1.948,0.937,1.211
2018-06-14 12:20:10.111,1.948,2.099,1.161
2018-06-14 12:20:10.131,1.942,2.099,0.919
2018-06-14 12:20:10.151,-0.948,2.099,0.960
2018-06-14 12:20:10.172,-2.049,2.099,0.988
2018-06-14 12:20:10.192,-2.049,2.084,0.594
2018-06-14 12:20:10.211,-2.049,0.136,0.976
2018-06-14 12:20:10.232,-2.049,-1.898,0.742
2018-06-14 12:20:10.251,-2.049,-1.898,0.809
2018-06-14 12:20:10.272,-0.067,-1.898,1.311
2018-06-14 12:20:10.292,1.948,-1.898,1.146
2018-06-14 12:20:10.311,1.948,-1.898,0.529
2018-06-14 12:20:10.331,1.948,-0.100,0.511
2018-06-14 12:20:10.352,1.948,2.078,1.051
2018-06-14 12:20:10.372,1.948,2.099,1.140
2018-06-14 12:20:10.391,0.881,2.099,1.161
2018-06-14 12:20:10.411,-1.565,2.099,1.103
2018-06-14 12:20:10.431,-2.049,2.099,0.973
2018-06-14 12:20:10.451,-2.049,1.720,1.590
2018-06-14 12:20:10.472,-2.049,-1.216,1.267
2018-06-14 12:20:10.491,-2.049,-1.898,0.750
2018-06-14 12:20:10.511,-1.612,-1.898,1.135
2018-06-14 12:20:10.532,1.517,-1.898,1.239
2018-06-14 12:20:10.552,1.948,-1.898,1.243
2018-06-14 12:20:10.571,1.948,-1.897,1.359
2018-06-14 12:20:10.591,1.948,0.511,0.686
2018-06-14 12:20:10.611,1.948,2.098,0.819
2018-06-14 12:20:10.631,1.933,2.099,0.922
2018-06-14 12:20:10.652,-0.494,2.099,0.720
2018-06-14 12:20:10.672,-2.047,2.099,0.878
2018-06-14 12:20:10.691,-2.049,2.099,0.730
2018-06-14 12:20:10.712,-2.049,-0.291,0.510
2018-06-14 12:20:10.732,-2.049,-1.894,0.882
2018-06-14 12:20:10.751,-2.049,-1.898,1.188
2018-06-14 12:20:10.772,-0.368,-1.898,1.056
2018-06-14 12:20:10.792,1.906,-1.898,0.923
2018-06-14 12:20:10.812,1.948,-1.898,0.088
2018-06-14 12:20:10.832,1.948,-0.296,1.116
2018-06-14 12:20:10.852,1.948,2.009,1.348
2018-06-14 12:20:10.871,1.948,2.099,1.213
2018-06-14 12:20:10.892,0.995,2.099,1.286
2018-06-14 12:20:10.912,-1.920,2.099,0.881
2018-06-14 12:20:10.931,-2.049,2.099,0.783
2018-06-14 12:20:10.952,-2.049,0.903,0.086
2018-06-14 12:20:10.972,-2.049,-1.374,0.332
2018-06-14 12:20:10.991,-2.049,-1.898,1.477
2018-06-14 12:20:11.011,-0.988,-1.898,0.514
2018-06-14 12:20:11.031,1.180,-1.898,1.191
2018-06-14 12:20:11.051,1.948,-1.898,1.248
2018-06-14 12:20:11.071,1.948,-1.894,1.075
2018-06-14 12:20:11.092,1.948,0.680,0.507
2018-06-14 12:20:11.111,1.948,2.099,1.185
2018-06-14 12:20:11.132,1.940,2.099,0.903
2018-06-14 12:20:11.151,-0.358,2.099,0.779
2018-06-14 12:20:11.171,-2.049,2.099,0.948
2018-06-14 12:20:11.192,-2.049,2.099,0.985
2018-06-14 12:20:11.211,-2.049,0.045,0.941
2018-06-14 12:20:11.232,-2.049,-1.896,1.191
2018-06-14 12:20:11.253,-2.049,-1.898,0.869
2018-06-14 12:20:11.271,-0.153,-1.898,1.454
2018-06-14 12:20:11.292,1.774,-1.898,1.321
2018-06-14 12:20:11.311,1.948,-1.898,0.432
2018-06-14 12:20:11.331,1.948,-0.430,1.166
2018-06-14 12:20:11.351,1.948,1.811,1.468
2018-06-14 12:20:11.372,1.948,2.099,1.258
2018-06-14 12:20:11.391,0.414,2.099,1.025
2018-06-14 12:20:11.411,-2.022,2.099,0.878
2018-06-14 12:20:11.432,-2.049,2.099,0.611
2018-06-14 12:20:11.451,-2.049,1.367,0.695
2018-06-14 12:20:11.471,-2.049,-1.007,0.627
2018-06-14 12:20:11.491,-2.049,-1.898,0.595
2018-06-14 12:20:11.512,-1.528,-1.898,0.929
2018-06-14 12:20:11.531,0.801,-1.898,1.172
2018-06-14 12:20:11.551,1.948,-1.898,1.433
2018-06-14 12:20:11.572,1.948,-1.898,0.900
2018-06-14 12:20:11.592,1.948,1.004,1.073
2018-06-14 12:20:11.611,1.948,2.098,1.001
2018-06-14 12:20:11.631,1.914,2.099,0.781
2018-06-14 12:20:11.651,-0.480,2.099,0.659
2018-06-14 12:20:11.671,-2.047,2.099,0.797
2018-06-14 12:20:11.692,-2.049,2.077,0.877
2018-06-14 12:20:11.711,-2.049,-0.209,0.515
2018-06-14 12:20:11.732,-2.049,-1.898,0.667
2018-06-14 12:20:11.751,-2.049,-1.898,1.302
2018-06-14 12:20:11.771,-0.539,-1.898,1.262
2018-06-14 12:20:11.791,1.948,-1.898,0.941
2018-06-14 12:20:11.811,1.948,-1.898,0.332
2018-06-14 12:20:11.831,1.948,-0.783,1.375
2018-06-14 12:20:11.852,1.948,1.744,1.466
2018-06-14 12:20:11.871,1.948,2.099,0.891
2018-06-14 12:20:11.891,0.737,2.099,1.000
2018-06-14 12:20:11.911,-1.678,2.099,1.019
2018-06-14 12:20:11.931,-2.049,2.099,1.071
2018-06-14 12:20:11.951,-2.049,1.007,0.361
2018-06-14 12:20:11.972,-2.049,-1.133,1.186
2018-06-14 12:20:11.992,-2.049,-1.898,1.254
2018-06-14 12:20:12.011,-1.341,-1.898,0.829
2018-06-14 12:20:12.032,0.998,-1.898,1.373
2018-06-14 12:20:12.051,1.948,-1.898,1.356
2018-06-14 12:20:12.072,1.948,-1.815,1.888
2018-06-14 12:20:12.091,1.948,0.905,1.087
2018-06-14 12:20:12.111,1.948,2.098,0.954
2018-06-14 12:20:12.131,1.948,2.099,0.699
2018-06-14 12:20:12.151,-0.158,2.099,0.594
2018-06-14 12:20:12.172,-2.049,2.099,0.843
2018-06-14 12:20:12.191,-2.049,2.091,0.283
2018-06-14 12:20:12.212,-2.049,-0.089,0.409
2018-06-14 12:20:12.231,-2.049,-1.895,0.931
2018-06-14 12:20:12.251,-2.049,-1.898,0.862
2018-06-14 12:20:12.272,-0.210,-1.898,1.113
2018-06-14 12:20:12.292,1.879,-1.898,1.028
2018-06-14 12:20:12.311,1.948,-1.898,0.524
2018-06-14 12:20:12.332,1.948,-0.771,1.592
2018-06-14 12:20:12.351,1.948,1.730,1.494
2018-06-14 12:20:12.372,1.948,2.099,1.053
2018-06-14 12:20:12.392,0.636,2.099,1.196
2018-06-14 12:20:12.411,-1.630,2.099,1.038
2018-06-14 12:20:12.431,-2.049,2.099,1.070
2018-06-14 12:20:12.452,-2.049,1.456,1.004
2018-06-14 12:20:12.472,-2.049,-1.366,0.961
2018-06-14 12:20:12.491,-2.049,-1.898,0.926
2018-06-14 12:20:12.511,-1.666,-1.898,0.979
2018-06-14 12:20:12.531,0.895,-1.898,1.263
2018-06-14 12:20:12.551,1.948,-1.898,1.081
2018-06-14 12:20:12.571,1.948,-1.758,1.875
2018-06-14 12:20:12.592,1.948,0.775,0.949
2018-06-14 12:20:12.612,1.948,2.099,1.014
2018-06-14 12:20:12.631,1.924,2.099,0.717
2018-06-14 12:20:12.651,-0.849,2.099,0.802
2018-06-14 12:20:12.671,-2.048,2.099,0.856
2018-06-14 12:20:12.692,-2.049,2.099,0.898
2018-06-14 12:20:12.712,-2.049,-0.002,1.237
2018-06-14 12:20:12.731,-2.049,-1.898,-0.055
2018-06-14 12:20:12.752,-2.049,-1.898,1.398
2018-06-14 12:20:12.772,-0.164,-1.898,1.397
2018-06-14 12:20:12.791,1.948,-1.898,1.140
2018-06-14 12:20:12.812,1.948,-1.898,0.500
2018-06-14 12:20:12.831,1.948,-0.842,1.519
2018-06-14 12:20:12.851,1.948,2.099,1.052
2018-06-14 12:20:12.872,1.948,2.099,1.004
2018-06-14 12:20:12.892,0.448,2.099,1.098
2018-06-14 12:20:12.911,-1.771,2.099,0.918
2018-06-14 12:20:12.932,-2.049,2.099,0.441
2018-06-14 12:20:12.952,-2.049,0.773,0.624
2018-06-14 12:20:12.971,-2.049,-1.342,0.653
2018-06-14 12:20:12.991,-2.049,-1.898,1.353
2018-06-14 12:20:13.011,-1.643,-1.898,0.605
2018-06-14 12:20:13.032,1.155,-1.898,1.028
2018-06-14 12:20:13.052,1.948,-1.898,1.089
2018-06-14 12:20:13.072,1.948,-1.804,1.606
2018-06-14 12:20:13.092,1.948,0.699,0.807
2018-06-14 12:20:13.111,1.948,2.098,0.779
2018-06-14 12:20:13.131,1.901,2.099,1.108
2018-06-14 12:20:13.151,-0.394,2.099,0.885
2018-06-14 12:20:13.171,-2.049,2.099,1.069
2018-06-14 12:20:13.192,-2.049,2.099,0.870
2018-06-14 12:20:13.211,-2.049,0.153,0.999
2018-06-14 12:20:13.232,-2.049,-1.894,1.338
2018-06-14 12:20:13.251,-2.049,-1.898,1.160
2018-06-14 12:20:13.271,-0.310,-1.898,1.519
2018-06-14 12:20:13.292,1.897,-1.898,1.091
2018-06-14 12:20:13.312,1.948,-1.898,0.590
2018-06-14 12:20:13.331,1.948,-0.332,0.939
2018-06-14 12:20:13.352,1.948,1.992,1.351
2018-06-14 12:20:13.372,1.948,2.099,1.326
2018-06-14 12:20:13.392,0.904,2.099,1.252
2018-06-14 12:20:13.412,-2.049,2.099,0.908
2018-06-14 12:20:13.431,-2.049,2.099,0.585
2018-06-14 12:20:13.452,-2.049,1.259,0.876
2018-06-14 12:20:13.471,-2.049,-1.238,0.887
2018-06-14 12:20:13.491,-2.049,-1.898,0.715
2018-06-14 12:20:13.511,-1.693,-1.898,0.417
2018-06-14 12:20:13.531,1.030,-1.898,1.169
2018-06-14 12:20:13.551,1.948,-1.898,1.260
2018-06-14 12:20:13.571,1.948,-1.893,1.112
2018-06-14 12:20:13.591,1.948,0.668,0.489
2018-06-14 12:20:13.612,1.948,2.099,1.106
2018-06-14 12:20:13.631,1.843,2.099,0.920
2018-06-14 12:20:13.652,-0.662,2.099,0.714
2018-06-14 12:20:13.672,-2.048,2.099,0.892
2018-06-14 12:20:13.691,-2.049,2.099,1.131
2018-06-14 12:20:13.711,-2.049,-0.356,0.431
2018-06-14 12:20:13.731,-2.049,-1.896,0.909
2018-06-14 12:20:13.751,-2.049,-1.898,1.065
2018-06-14 12:20:13.772,-0.248,-1.898,1.036
2018-06-14 12:20:13.792,1.948,-1.898,0.843
2018-06-14 12:20:13.811,1.948,-1.898,0.252
2018-06-14 12:20:13.832,1.948,-0.418,1.173
2018-06-14 12:20:13.851,1.948,1.866,1.355
2018-06-14 12:20:13.871,1.948,2.099,1.260
2018-06-14 12:20:13.892,1.081,2.099,1.224
2018-06-14 12:20:13.911,-1.764,2.099,1.060
2018-06-14 12:20:13.931,-2.049,2.099,1.176
2018-06-14 12:20:13.951,-2.049,1.036,0.449
2018-06-14 12:20:13.972,-2.049,-1.376,0.606
2018-06-14 12:20:13.991,-2.049,-1.898,1.443
2018-06-14 12:20:14.011,-1.277,-1.898,0.980
2018-06-14 12:20:14.031,1.137,-1.898,1.238
2018-06-14 12:20:14.051,1.948,-1.898,1.335
2018-06-14 12:20:14.071,1.948,-1.898,1.086
2018-06-14 12:20:14.092,1.948,0.903,1.231
2018-06-14 12:20:14.111,1.948,2.099,1.120
2018-06-14 12:20:14.132,1.947,2.099,0.844
2018-06-14 12:20:14.151,-0.445,2.099,0.659
2018-06-14 12:20:14.172,-2.049,2.099,0.753
2018-06-14 12:20:14.192,-2.049,2.099,0.604
2018-06-14 12:20:14.211,-2.049,0.229,1.368
2018-06-14 12:20:14.231,-2.049,-1.898,0.881
2018-06-14 12:20:14.252,-2.049,-1.898,0.552
2018-06-14 12:20:14.272,-0.496,-1.898,1.021
2018-06-14 12:20:14.291,1.948,-1.898,1.202
2018-06-14 12:20:14.311,1.948,-1.898,0.356
2018-06-14 12:20:14.331,1.948,-0.501,1.316
2018-06-14 12:20:14.351,1.948,1.811,1.389
2018-06-14 12:20:14.372,1.948,2.099,1.266
2018-06-14 12:20:14.392,0.466,2.099,1.074
2018-06-14 12:20:14.411,-1.940,2.099,0.872
2018-06-14 12:20:14.432,-2.049,2.099,0.848
2018-06-14 12:20:14.451,-2.049,1.760,0.961
2018-06-14 12:20:14.471,-2.049,-0.669,1.256
2018-06-14 12:20:14.492,-2.049,-1.898,0.352
2018-06-14 12:20:14.511,-1.443,-1.898,0.723
2018-06-14 12:20:14.532,0.863,-1.898,1.096
2018-06-14 12:20:14.551,1.948,-1.898,1.464
2018-06-14 12:20:14.571,1.948,-1.898,0.795
2018-06-14 12:20:14.592,1.948,0.905,0.945
2018-06-14 12:20:14.611,1.948,2.099,0.935
2018-06-14 12:20:14.632,1.940,2.099,0.740
2018-06-14 12:20:14.651,-0.403,2.099,0.670
