HEADER_TIME_STAMP,X,Y,Z
2018-06-14 12:00:03.107,-0.789,0.047,0.248
2018-06-14 12:00:03.127,-0.805,0.066,0.295
2018-06-14 12:00:03.147,-0.799,0.094,0.313
2018-06-14 12:00:03.167,-0.806,0.090,0.340
2018-06-14 12:00:03.187,-0.889,0.065,0.313
2018-06-14 12:00:03.207,-0.879,0.059,0.291
2018-06-14 12:00:03.230,-0.862,0.078,0.306
2018-06-14 12:00:03.247,-0.871,0.081,0.327
2018-06-14 12:00:03.268,-0.903,0.085,0.394
2018-06-14 12:00:03.287,-0.979,0.071,0.417
2018-06-14 12:00:03.307,-0.967,0.089,0.460
2018-06-14 12:00:03.327,-0.940,0.096,0.429
2018-06-14 12:00:03.347,-0.922,0.098,0.416
2018-06-14 12:00:03.367,-0.931,0.075,0.469
2018-06-14 12:00:03.389,-0.917,0.068,0.518
2018-06-14 12:00:03.407,-0.883,0.085,0.500
2018-06-14 12:00:03.427,-0.885,0.079,0.441
2018-06-14 12:00:03.446,-0.815,0.085,0.421
2018-06-14 12:00:03.467,-0.709,0.107,0.395
2018-06-14 12:00:03.486,-0.688,0.128,0.383
2018-06-14 12:00:03.507,-0.627,0.136,0.375
2018-06-14 12:00:03.527,-0.481,0.132,0.403
2018-06-14 12:00:03.547,-0.399,0.095,0.425
2018-06-14 12:00:03.567,-0.491,0.032,0.497
2018-06-14 12:00:03.587,-0.524,-0.045,0.514
2018-06-14 12:00:03.607,-0.340,-0.155,0.614
2018-06-14 12:00:03.627,-0.300,-0.114,0.726
2018-06-14 12:00:03.647,-0.359,-0.082,0.636
2018-06-14 12:00:03.667,-0.424,-0.086,0.637
2018-06-14 12:00:03.687,-0.500,-0.098,0.731
2018-06-14 12:00:03.707,-0.559,-0.167,0.907
2018-06-14 12:00:03.727,-0.610,-0.162,0.980
2018-06-14 12:00:03.747,-0.635,-0.120,1.106
2018-06-14 12:00:03.767,-0.642,-0.197,1.096
2018-06-14 12:00:03.787,-0.681,-0.110,1.209
2018-06-14 12:00:03.807,-0.694,-0.059,1.233
2018-06-14 12:00:03.827,-0.725,-0.029,1.279
2018-06-14 12:00:03.847,-0.744,-0.045,1.322
2018-06-14 12:00:03.868,-0.771,0.043,1.325
2018-06-14 12:00:03.887,-0.749,-0.017,1.255
2018-06-14 12:00:03.907,-0.656,-0.050,1.265
2018-06-14 12:00:03.927,-0.645,-0.061,1.274
2018-06-14 12:00:03.947,-0.592,-0.065,1.209
2018-06-14 12:00:03.967,-0.461,0.009,1.082
2018-06-14 12:00:03.987,-0.440,-0.019,1.017
2018-06-14 12:00:04.007,-0.415,-0.051,1.003
2018-06-14 12:00:04.026,-0.412,0.149,0.992
2018-06-14 12:00:04.047,-0.384,0.060,1.032
2018-06-14 12:00:04.067,-0.388,-0.010,0.967
2018-06-14 12:00:04.087,-0.201,-0.031,0.935
2018-06-14 12:00:04.107,-0.090,0.037,0.899
2018-06-14 12:00:04.127,-0.160,0.077,0.898
2018-06-14 12:00:04.147,-0.080,0.024,0.961
2018-06-14 12:00:04.166,-0.027,-0.003,1.023
2018-06-14 12:00:04.187,-0.045,0.056,0.998
2018-06-14 12:00:04.207,0.235,0.038,0.974
2018-06-14 12:00:04.227,0.461,0.300,0.880
2018-06-14 12:00:04.247,0.375,0.123,0.998
2018-06-14 12:00:04.267,0.577,0.079,1.087
2018-06-14 12:00:04.287,0.693,-0.030,0.969
2018-06-14 12:00:04.307,0.776,-0.078,0.948
2018-06-14 12:00:04.327,0.782,-0.075,0.786
2018-06-14 12:00:04.346,0.802,0.022,0.696
2018-06-14 12:00:04.367,0.815,0.108,0.784
2018-06-14 12:00:04.387,0.873,0.103,0.722
2018-06-14 12:00:04.407,0.766,0.150,0.625
2018-06-14 12:00:04.427,0.706,0.199,0.424
2018-06-14 12:00:04.448,0.674,0.069,0.138
2018-06-14 12:00:04.467,0.814,-0.037,-0.017
2018-06-14 12:00:04.487,0.881,-0.096,0.141
2018-06-14 12:00:04.507,0.933,0.000,0.193
2018-06-14 12:00:04.526,1.055,0.042,0.146
2018-06-14 12:00:04.547,0.988,0.028,0.101
2018-06-14 12:00:04.567,0.963,0.010,-0.015
2018-06-14 12:00:04.587,0.973,-0.015,-0.049
2018-06-14 12:00:04.607,1.009,-0.027,0.017
2018-06-14 12:00:04.627,1.006,-0.060,-0.004
2018-06-14 12:00:04.647,0.938,0.049,0.094
2018-06-14 12:00:04.668,0.947,0.055,0.225
2018-06-14 12:00:04.687,0.908,0.027,0.149
2018-06-14 12:00:04.707,0.872,0.057,0.088
2018-06-14 12:00:04.727,0.934,0.049,0.141
2018-06-14 12:00:04.747,0.961,0.060,0.294
2018-06-14 12:00:04.767,0.921,0.046,0.314
2018-06-14 12:00:04.786,0.888,0.090,0.280
2018-06-14 12:00:04.807,0.860,0.110,0.263
2018-06-14 12:00:04.827,0.864,0.115,0.281
2018-06-14 12:00:04.847,0.859,0.057,0.301
2018-06-14 12:00:04.867,0.883,0.111,0.291
2018-06-14 12:00:04.886,0.915,0.058,0.335
2018-06-14 12:00:04.907,0.750,-0.018,0.546
2018-06-14 12:00:04.927,0.626,0.108,0.624
2018-06-14 12:00:04.946,0.705,0.204,0.592
2018-06-14 12:00:04.967,0.872,0.098,0.551
2018-06-14 12:00:04.987,0.710,-0.021,0.720
2018-06-14 12:00:05.006,0.454,0.080,0.918
2018-06-14 12:00:05.027,0.525,0.084,0.822
2018-06-14 12:00:05.047,0.457,-0.092,0.782
2018-06-14 12:00:05.069,0.316,-0.095,0.938
2018-06-14 12:00:05.087,0.261,-0.151,1.034
2018-06-14 12:00:05.107,0.195,-0.189,1.139
2018-06-14 12:00:05.128,0.205,-0.002,0.934
2018-06-14 12:00:05.147,0.325,-0.077,0.921
2018-06-14 12:00:05.166,0.327,-0.144,0.986
2018-06-14 12:00:05.187,0.204,-0.124,1.000
2018-06-14 12:00:05.208,0.102,-0.128,1.121
2018-06-14 12:00:05.227,-0.062,-0.042,1.094
2018-06-14 12:00:05.247,-0.040,-0.009,1.067
2018-06-14 12:00:05.267,0.041,0.041,1.016
2018-06-14 12:00:05.287,0.027,0.046,1.008
2018-06-14 12:00:05.307,-0.002,0.060,1.020
2018-06-14 12:00:05.327,-0.060,0.075,1.016
2018-06-14 12:00:05.347,-0.056,0.071,1.002
2018-06-14 12:00:05.367,-0.069,0.123,0.990
2018-06-14 12:00:05.387,-0.040,0.144,0.965
2018-06-14 12:00:05.407,-0.066,0.104,0.988
2018-06-14 12:00:05.428,-0.065,0.100,1.010
2018-06-14 12:00:05.447,-0.096,0.104,1.015
2018-06-14 12:00:05.467,-0.112,0.073,0.997
2018-06-14 12:00:05.487,-0.022,0.022,0.994
2018-06-14 12:00:05.507,0.018,0.067,0.986
2018-06-14 12:00:05.527,-0.067,0.072,0.982
2018-06-14 12:00:05.547,-0.099,0.081,0.993
2018-06-14 12:00:05.567,0.121,0.074,1.073
2018-06-14 12:00:05.587,0.099,0.068,1.098
2018-06-14 12:00:05.607,0.091,0.220,0.740
2018-06-14 12:00:05.627,-0.763,-0.060,1.965
2018-06-14 12:00:05.647,-0.429,-0.009,1.212
2018-06-14 12:00:05.667,0.206,0.176,0.887
2018-06-14 12:00:05.687,-0.032,0.267,0.825
2018-06-14 12:00:05.708,-0.066,0.139,0.948
2018-06-14 12:00:05.727,-0.105,0.084,1.018
2018-06-14 12:00:05.747,-0.033,0.093,1.470
2018-06-14 12:00:05.767,-0.010,0.150,1.048
2018-06-14 12:00:05.787,0.020,0.111,0.947
2018-06-14 12:00:05.807,-0.037,0.089,1.108
2018-06-14 12:00:05.827,0.026,0.096,0.992
2018-06-14 12:00:05.847,-0.019,0.091,0.988
2018-06-14 12:00:05.867,-0.038,0.083,0.999
2018-06-14 12:00:05.887,0.039,0.085,0.982
2018-06-14 12:00:05.906,-0.059,0.073,0.969
2018-06-14 12:00:05.927,-0.052,0.079,1.048
2018-06-14 12:00:05.948,0.026,0.089,1.059
2018-06-14 12:00:05.967,0.014,0.079,1.077
2018-06-14 12:00:05.987,0.061,0.055,1.063
2018-06-14 12:00:06.007,0.016,0.082,1.051
2018-06-14 12:00:06.027,0.026,0.108,1.004
2018-06-14 12:00:06.047,0.051,0.090,1.031
2018-06-14 12:00:06.067,0.039,0.069,1.034
2018-06-14 12:00:06.087,-0.008,0.096,1.003
2018-06-14 12:00:06.107,0.095,0.093,0.972
2018-06-14 12:00:06.127,-0.023,0.120,1.018
2018-06-14 12:00:06.147,-0.084,0.101,1.091
2018-06-14 12:00:06.167,0.120,0.094,1.093
2018-06-14 12:00:06.188,-0.049,0.115,0.953
2018-06-14 12:00:06.207,-0.030,0.125,0.933
2018-06-14 12:00:06.226,0.075,0.129,0.977
2018-06-14 12:00:06.247,0.405,0.188,0.792
2018-06-14 12:00:06.267,-0.087,0.150,1.141
2018-06-14 12:00:06.287,-0.053,0.134,1.107
2018-06-14 12:00:06.307,-0.055,0.152,1.094
2018-06-14 12:00:06.327,-0.127,0.197,0.960
2018-06-14 12:00:06.347,-0.040,0.184,0.911
2018-06-14 12:00:06.367,0.102,0.187,0.963
2018-06-14 12:00:06.388,-0.162,0.206,1.073
2018-06-14 12:00:06.407,-0.111,0.178,0.978
2018-06-14 12:00:06.427,0.027,0.202,0.914
2018-06-14 12:00:06.447,0.126,0.197,0.902
2018-06-14 12:00:06.467,0.062,0.164,0.961
2018-06-14 12:00:06.487,0.040,0.161,0.986
2018-06-14 12:00:06.507,0.088,0.151,0.993
2018-06-14 12:00:06.527,0.188,0.133,1.037
2018-06-14 12:00:06.547,0.120,0.123,1.079
2018-06-14 12:00:06.566,0.076,0.120,1.070
2018-06-14 12:00:06.587,0.055,0.126,1.031
2018-06-14 12:00:06.607,0.055,0.128,1.006
2018-06-14 12:00:06.627,0.100,0.120,1.067
2018-06-14 12:00:06.647,0.099,0.128,1.121
2018-06-14 12:00:06.667,0.117,0.123,1.080
2018-06-14 12:00:06.686,0.119,0.124,1.071
2018-06-14 12:00:06.707,0.079,0.151,1.231
2018-06-14 12:00:06.727,0.046,0.227,1.207
2018-06-14 12:00:06.747,0.233,0.048,1.150
2018-06-14 12:00:06.767,0.287,0.058,1.064
2018-06-14 12:00:06.787,0.190,0.082,1.017
2018-06-14 12:00:06.807,0.186,0.086,0.910
2018-06-14 12:00:06.827,0.079,0.084,0.926
2018-06-14 12:00:06.847,-0.038,0.143,0.930
2018-06-14 12:00:06.867,0.023,0.108,0.907
2018-06-14 12:00:06.886,0.102,0.104,0.849
2018-06-14 12:00:06.907,0.054,0.135,0.754
2018-06-14 12:00:06.927,0.023,0.125,0.769
2018-06-14 12:00:06.947,0.070,0.126,0.743
2018-06-14 12:00:06.967,0.092,0.127,0.771
2018-06-14 12:00:06.987,0.128,0.121,0.853
2018-06-14 12:00:07.007,-0.003,0.140,0.949
2018-06-14 12:00:07.027,-0.011,0.168,1.024
2018-06-14 12:00:07.047,0.076,0.157,1.029
2018-06-14 12:00:07.067,0.018,0.086,1.024
2018-06-14 12:00:07.087,-0.008,0.136,1.086
2018-06-14 12:00:07.107,0.078,0.084,1.301
2018-06-14 12:00:07.127,0.011,0.038,1.114
2018-06-14 12:00:07.147,-0.014,0.021,1.161
2018-06-14 12:00:07.167,-0.061,0.038,1.088
2018-06-14 12:00:07.187,-0.031,0.036,1.001
2018-06-14 12:00:07.207,-0.052,0.078,1.059
2018-06-14 12:00:07.227,-0.079,0.023,1.070
2018-06-14 12:00:07.247,-0.029,-0.026,1.034
2018-06-14 12:00:07.267,-0.041,0.012,0.998
2018-06-14 12:00:07.289,-0.102,0.031,0.993
2018-06-14 12:00:07.308,-0.073,0.003,1.009
2018-06-14 12:00:07.327,-0.031,0.011,1.000
2018-06-14 12:00:07.346,-0.079,0.027,0.997
2018-06-14 12:00:07.367,-0.124,0.053,1.034
2018-06-14 12:00:07.387,-0.124,0.040,1.045
2018-06-14 12:00:07.407,-0.019,0.010,1.032
2018-06-14 12:00:07.427,-0.004,0.040,0.972
2018-06-14 12:00:07.447,-0.036,0.020,0.990
2018-06-14 12:00:07.467,-0.101,-0.010,1.021
2018-06-14 12:00:07.487,-0.042,-0.015,1.014
2018-06-14 12:00:07.507,-0.021,0.018,1.000
2018-06-14 12:00:07.527,-0.052,0.036,0.997
2018-06-14 12:00:07.547,-0.082,0.014,1.029
2018-06-14 12:00:07.567,-0.095,0.002,1.049
2018-06-14 12:00:07.587,-0.035,0.028,1.013
2018-06-14 12:00:07.607,-0.064,0.038,1.010
2018-06-14 12:00:07.627,-0.098,0.043,1.016
2018-06-14 12:00:07.647,-0.052,-0.016,1.078
2018-06-14 12:00:07.667,-0.063,0.048,0.984
2018-06-14 12:00:07.687,-0.085,0.038,1.006
2018-06-14 12:00:07.706,-0.066,0.038,1.011
2018-06-14 12:00:07.727,-0.070,0.033,1.015
2018-06-14 12:00:07.747,-0.069,0.023,1.005
2018-06-14 12:00:07.767,-0.071,0.028,1.013
2018-06-14 12:00:07.787,-0.065,0.033,1.015
2018-06-14 12:00:07.807,-0.077,0.039,1.004
2018-06-14 12:00:07.827,-0.080,0.038,1.009
2018-06-14 12:00:07.848,-0.081,0.039,1.009
2018-06-14 12:00:07.867,-0.073,0.038,1.008
2018-06-14 12:00:07.887,-0.078,0.037,1.008
2018-06-14 12:00:07.908,-0.082,0.031,1.014
2018-06-14 12:00:07.927,-0.063,0.029,1.010
2018-06-14 12:00:07.947,-0.067,0.034,1.016
2018-06-14 12:00:07.967,-0.072,0.035,1.004
2018-06-14 12:00:07.987,-0.089,0.041,0.994
2018-06-14 12:00:08.007,-0.089,0.046,1.014
2018-06-14 12:00:08.027,-0.088,0.051,1.008
2018-06-14 12:00:08.047,-0.079,0.052,1.015
2018-06-14 12:00:08.067,-0.087,0.036,1.010
2018-06-14 12:00:08.087,-0.074,0.032,1.004
2018-06-14 12:00:08.107,-0.067,0.034,1.007
2018-06-14 12:00:08.126,-0.060,0.037,1.006
2018-06-14 12:00:08.147,-0.063,0.034,1.007
2018-06-14 12:00:08.167,-0.073,0.035,1.009
2018-06-14 12:00:08.188,-0.066,0.038,1.006
2018-06-14 12:00:08.207,-0.074,0.044,1.012
2018-06-14 12:00:08.227,-0.074,0.040,1.008
2018-06-14 12:00:08.247,-0.058,0.076,0.980
2018-06-14 12:00:08.267,-0.071,0.058,1.007
2018-06-14 12:00:08.287,-0.139,0.017,0.956
2018-06-14 12:00:08.307,0.035,0.030,1.125
2018-06-14 12:00:08.327,-0.046,0.038,0.910
2018-06-14 12:00:08.347,-0.039,0.081,0.926
2018-06-14 12:00:08.367,-0.009,0.138,1.041
2018-06-14 12:00:08.387,-0.025,0.069,1.023
2018-06-14 12:00:08.407,-0.063,0.011,0.975
2018-06-14 12:00:08.427,-0.073,0.077,1.019
2018-06-14 12:00:08.447,-0.056,0.065,1.029
2018-06-14 12:00:08.467,-0.060,0.035,0.990
2018-06-14 12:00:08.487,-0.070,0.061,1.004
2018-06-14 12:00:08.507,-0.071,0.088,1.024
2018-06-14 12:00:08.528,-0.068,0.060,1.013
2018-06-14 12:00:08.547,-0.069,0.059,1.004
2018-06-14 12:00:08.567,-0.071,0.079,1.017
2018-06-14 12:00:08.589,-0.067,0.063,1.015
2018-06-14 12:00:08.607,-0.066,0.054,1.005
2018-06-14 12:00:08.627,-0.059,0.063,1.020
2018-06-14 12:00:08.647,-0.066,0.070,1.011
2018-06-14 12:00:08.668,-0.067,0.059,1.002
2018-06-14 12:00:08.687,-0.066,0.064,1.011
2018-06-14 12:00:08.707,-0.075,0.071,1.015
2018-06-14 12:00:08.727,-0.065,0.057,1.004
2018-06-14 12:00:08.747,-0.062,0.065,1.007
2018-06-14 12:00:08.767,-0.094,0.077,1.040
2018-06-14 12:00:08.787,-0.082,0.050,1.020
2018-06-14 12:00:08.807,-0.071,0.061,1.023
2018-06-14 12:00:08.827,-0.071,0.063,1.022
2018-06-14 12:00:08.847,-0.071,0.054,1.012
2018-06-14 12:00:08.867,-0.066,0.062,1.008
2018-06-14 12:00:08.887,-0.062,0.067,1.022
2018-06-14 12:00:08.907,-0.064,0.059,1.005
2018-06-14 12:00:08.927,-0.062,0.066,1.015
2018-06-14 12:00:08.948,-0.070,0.062,1.017
2018-06-14 12:00:08.968,-0.071,0.058,1.006
2018-06-14 12:00:08.987,-0.064,0.065,1.007
2018-06-14 12:00:09.007,-0.066,0.066,1.009
2018-06-14 12:00:09.027,-0.067,0.064,1.005
2018-06-14 12:00:09.047,-0.066,0.064,1.012
2018-06-14 12:00:09.067,-0.067,0.065,1.011
2018-06-14 12:00:09.088,-0.067,0.058,1.008
2018-06-14 12:00:09.107,-0.064,0.073,1.014
2018-06-14 12:00:09.128,-0.071,0.056,1.011
2018-06-14 12:00:09.146,-0.064,0.067,1.011
2018-06-14 12:00:09.167,-0.062,0.062,1.011
2018-06-14 12:00:09.187,-0.062,0.059,1.012
2018-06-14 12:00:09.207,-0.071,0.059,1.006
2018-06-14 12:00:09.227,-0.061,0.063,1.013
2018-06-14 12:00:09.247,-0.062,0.061,1.008
2018-06-14 12:00:09.267,-0.079,0.064,1.023
2018-06-14 12:00:09.286,-0.083,0.084,1.019
2018-06-14 12:00:09.307,-0.076,0.071,1.003
2018-06-14 12:00:09.327,-0.072,0.079,1.008
2018-06-14 12:00:09.347,-0.076,0.071,1.008
2018-06-14 12:00:09.367,-0.072,0.055,1.015
2018-06-14 12:00:09.389,-0.060,0.063,1.011
2018-06-14 12:00:09.407,-0.060,0.060,1.015
2018-06-14 12:00:09.427,-0.068,0.054,1.010
2018-06-14 12:00:09.448,-0.064,0.063,1.012
2018-06-14 12:00:09.467,-0.066,0.066,1.014
2018-06-14 12:00:09.488,-0.071,0.066,1.005
2018-06-14 12:00:09.507,-0.070,0.068,1.007
2018-06-14 12:00:09.527,-0.070,0.065,1.013
2018-06-14 12:00:09.547,-0.071,0.066,1.001
2018-06-14 12:00:09.567,-0.058,0.072,1.016
2018-06-14 12:00:09.587,-0.056,0.068,1.006
2018-06-14 12:00:09.607,-0.063,0.060,1.010
2018-06-14 12:00:09.627,-0.061,0.064,1.012
2018-06-14 12:00:09.647,-0.060,0.061,1.018
2018-06-14 12:00:09.667,-0.064,0.050,1.012
2018-06-14 12:00:09.687,-0.052,0.057,1.006
2018-06-14 12:00:09.707,-0.064,0.065,1.015
2018-06-14 12:00:09.727,-0.075,0.063,1.007
2018-06-14 12:00:09.747,-0.064,0.063,0.999
2018-06-14 12:00:09.767,-0.061,0.061,1.013
2018-06-14 12:00:09.787,-0.076,0.058,1.002
2018-06-14 12:00:09.807,-0.067,0.051,0.995
2018-06-14 12:00:09.827,-0.041,0.069,1.007
2018-06-14 12:00:09.847,-0.079,0.056,1.003
2018-06-14 12:00:09.867,-0.071,0.050,0.993
2018-06-14 12:00:09.887,-0.061,0.054,1.011
2018-06-14 12:00:09.907,-0.067,0.066,1.001
2018-06-14 12:00:09.927,-0.061,0.056,1.002
2018-06-14 12:00:09.947,-0.070,0.062,1.018
2018-06-14 12:00:09.967,-0.067,0.079,1.012
