HEADER_TIME_STAMP,X,Y,Z
2018-06-14 13:00:04.147,-0.010,0.077,0.977
2018-06-14 13:00:04.167,0.005,0.080,0.992
2018-06-14 13:00:04.187,-0.007,0.066,0.969
2018-06-14 13:00:04.209,-0.002,0.060,0.990
2018-06-14 13:00:04.227,-0.007,0.054,0.978
2018-06-14 13:00:04.247,0.001,0.046,0.983
2018-06-14 13:00:04.267,-0.002,0.055,0.992
2018-06-14 13:00:04.287,-0.007,0.066,0.971
2018-06-14 13:00:04.307,-0.012,0.059,0.980
2018-06-14 13:00:04.327,-0.014,0.061,0.960
2018-06-14 13:00:04.346,-0.003,0.071,0.991
2018-06-14 13:00:04.367,-0.009,0.067,0.973
2018-06-14 13:00:04.387,-0.011,0.073,0.990
2018-06-14 13:00:04.407,-0.013,0.075,0.975
2018-06-14 13:00:04.426,-0.014,0.075,0.976
2018-06-14 13:00:04.447,-0.012,0.079,0.985
2018-06-14 13:00:04.466,-0.016,0.078,0.971
2018-06-14 13:00:04.487,-0.016,0.080,0.975
2018-06-14 13:00:04.508,-0.013,0.084,0.986
2018-06-14 13:00:04.527,-0.017,0.082,0.971
2018-06-14 13:00:04.547,-0.011,0.083,0.993
2018-06-14 13:00:04.567,-0.017,0.082,0.973
2018-06-14 13:00:04.587,-0.011,0.081,0.979
2018-06-14 13:00:04.608,-0.012,0.080,0.978
2018-06-14 13:00:04.627,-0.014,0.073,0.974
2018-06-14 13:00:04.647,-0.011,0.068,0.983
2018-06-14 13:00:04.667,-0.016,0.058,0.968
2018-06-14 13:00:04.687,-0.006,0.064,0.986
2018-06-14 13:00:04.707,-0.015,0.059,0.972
2018-06-14 13:00:04.727,-0.012,0.061,0.984
2018-06-14 13:00:04.747,-0.014,0.063,0.980
2018-06-14 13:00:04.767,-0.015,0.060,0.977
2018-06-14 13:00:04.787,-0.013,0.060,0.979
2018-06-14 13:00:04.807,-0.016,0.066,0.977
2018-06-14 13:00:04.826,-0.016,0.062,0.980
2018-06-14 13:00:04.847,-0.016,0.066,0.975
2018-06-14 13:00:04.867,-0.016,0.061,0.980
2018-06-14 13:00:04.887,-0.016,0.070,0.975
2018-06-14 13:00:04.907,-0.006,0.061,0.981
2018-06-14 13:00:04.927,-0.027,0.077,0.958
2018-06-14 13:00:04.947,0.000,-0.009,1.079
2018-06-14 13:00:04.967,-0.052,0.048,1.020
2018-06-14 13:00:04.987,-0.037,0.115,1.031
2018-06-14 13:00:05.007,-0.014,0.099,1.070
2018-06-14 13:00:05.027,-0.028,0.030,1.007
2018-06-14 13:00:05.047,-0.026,0.071,0.992
2018-06-14 13:00:05.067,-0.013,0.076,0.966
2018-06-14 13:00:05.087,-0.024,0.092,0.968
2018-06-14 13:00:05.107,-0.031,0.090,0.963
2018-06-14 13:00:05.127,-0.022,0.085,0.947
2018-06-14 13:00:05.147,-0.012,0.083,0.989
2018-06-14 13:00:05.168,-0.023,0.070,0.965
2018-06-14 13:00:05.187,-0.011,0.074,1.003
2018-06-14 13:00:05.208,-0.025,0.070,0.969
2018-06-14 13:00:05.227,-0.009,0.074,1.004
2018-06-14 13:00:05.247,-0.024,0.067,0.957
2018-06-14 13:00:05.267,-0.013,0.071,0.993
2018-06-14 13:00:05.287,-0.024,0.064,0.959
2018-06-14 13:00:05.307,-0.011,0.066,0.988
2018-06-14 13:00:05.327,-0.017,0.066,0.981
2018-06-14 13:00:05.347,-0.016,0.064,0.980
2018-06-14 13:00:05.367,-0.016,0.062,0.984
2018-06-14 13:00:05.387,-0.016,0.061,0.978
2018-06-14 13:00:05.407,-0.016,0.064,0.984
2018-06-14 13:00:05.427,-0.018,0.065,0.969
2018-06-14 13:00:05.447,-0.015,0.069,0.985
2018-06-14 13:00:05.467,-0.020,0.068,0.971
2018-06-14 13:00:05.487,-0.013,0.076,0.988
2018-06-14 13:00:05.507,-0.019,0.074,0.971
2018-06-14 13:00:05.527,-0.017,0.075,0.979
2018-06-14 13:00:05.547,-0.017,0.076,0.978
2018-06-14 13:00:05.567,-0.014,0.071,0.979
2018-06-14 13:00:05.587,-0.018,0.071,0.979
2018-06-14 13:00:05.607,-0.018,0.069,0.982
2018-06-14 13:00:05.627,-0.016,0.070,0.982
2018-06-14 13:00:05.647,-0.017,0.065,0.974
2018-06-14 13:00:05.667,-0.014,0.066,0.981
2018-06-14 13:00:05.687,-0.018,0.068,0.973
2018-06-14 13:00:05.707,-0.021,0.068,0.990
2018-06-14 13:00:05.726,-0.011,0.070,0.974
2018-06-14 13:00:05.747,-0.015,0.070,0.972
2018-06-14 13:00:05.767,-0.013,0.069,0.977
2018-06-14 13:00:05.787,-0.011,0.076,0.971
2018-06-14 13:00:05.807,-0.016,0.070,0.978
2018-06-14 13:00:05.826,-0.021,0.065,0.987
2018-06-14 13:00:05.847,-0.034,0.057,1.011
2018-06-14 13:00:05.867,-0.018,0.070,0.986
2018-06-14 13:00:05.887,-0.016,0.071,0.973
2018-06-14 13:00:05.907,-0.015,0.073,0.987
2018-06-14 13:00:05.927,-0.019,0.071,0.972
2018-06-14 13:00:05.947,-0.016,0.072,0.979
2018-06-14 13:00:05.967,-0.016,0.069,0.977
2018-06-14 13:00:05.987,-0.017,0.067,0.980
2018-06-14 13:00:06.006,-0.013,0.068,0.983
2018-06-14 13:00:06.027,-0.016,0.065,0.979
2018-06-14 13:00:06.047,-0.014,0.068,0.985
2018-06-14 13:00:06.067,-0.018,0.062,0.977
2018-06-14 13:00:06.089,-0.016,0.068,0.983
2018-06-14 13:00:06.106,-0.017,0.069,0.979
2018-06-14 13:00:06.127,-0.017,0.068,0.979
2018-06-14 13:00:06.147,-0.017,0.070,0.981
2018-06-14 13:00:06.167,-0.011,0.070,0.973
2018-06-14 13:00:06.187,-0.014,0.069,0.981
2018-06-14 13:00:06.209,-0.016,0.068,0.972
2018-06-14 13:00:06.227,-0.015,0.068,0.982
2018-06-14 13:00:06.247,-0.017,0.068,0.977
2018-06-14 13:00:06.267,-0.016,0.068,0.981
2018-06-14 13:00:06.287,-0.017,0.067,0.978
2018-06-14 13:00:06.307,-0.016,0.068,0.980
2018-06-14 13:00:06.327,-0.015,0.069,0.979
2018-06-14 13:00:06.347,-0.016,0.071,0.981
2018-06-14 13:00:06.367,-0.016,0.071,0.985
2018-06-14 13:00:06.389,-0.016,0.072,0.975
2018-06-14 13:00:06.407,-0.019,0.068,0.976
2018-06-14 13:00:06.427,-0.014,0.070,0.977
2018-06-14 13:00:06.447,-0.017,0.066,0.979
2018-06-14 13:00:06.467,-0.016,0.067,0.984
2018-06-14 13:00:06.487,-0.018,0.067,0.977
2018-06-14 13:00:06.507,-0.014,0.071,0.975
2018-06-14 13:00:06.527,-0.018,0.063,0.980
2018-06-14 13:00:06.547,-0.017,0.066,0.977
2018-06-14 13:00:06.568,-0.014,0.066,0.984
2018-06-14 13:00:06.587,-0.020,0.070,0.977
2018-06-14 13:00:06.607,-0.018,0.070,0.982
2018-06-14 13:00:06.627,-0.017,0.069,0.978
2018-06-14 13:00:06.647,-0.014,0.070,0.980
2018-06-14 13:00:06.667,-0.018,0.074,0.983
2018-06-14 13:00:06.687,-0.019,0.071,0.979
2018-06-14 13:00:06.707,-0.018,0.070,0.982
2018-06-14 13:00:06.727,-0.016,0.067,0.971
2018-06-14 13:00:06.747,-0.016,0.069,0.981
2018-06-14 13:00:06.767,-0.015,0.065,0.978
2018-06-14 13:00:06.787,-0.016,0.066,0.982
2018-06-14 13:00:06.807,-0.015,0.066,0.976
2018-06-14 13:00:06.827,-0.021,0.066,0.976
2018-06-14 13:00:06.847,-0.016,0.066,0.982
2018-06-14 13:00:06.868,-0.020,0.068,0.973
2018-06-14 13:00:06.887,-0.014,0.070,0.979
2018-06-14 13:00:06.906,-0.018,0.068,0.977
2018-06-14 13:00:06.927,-0.017,0.068,0.976
2018-06-14 13:00:06.946,-0.019,0.067,0.976
2018-06-14 13:00:06.968,-0.016,0.071,0.980
2018-06-14 13:00:06.988,-0.035,0.025,1.038
2018-06-14 13:00:07.007,-0.019,0.046,0.959
2018-06-14 13:00:07.027,-0.012,0.098,1.006
2018-06-14 13:00:07.047,-0.028,0.073,0.946
2018-06-14 13:00:07.067,-0.002,0.084,1.017
2018-06-14 13:00:07.088,-0.030,0.075,0.929
2018-06-14 13:00:07.107,-0.002,0.075,1.020
2018-06-14 13:00:07.127,-0.020,0.073,0.972
2018-06-14 13:00:07.147,-0.013,0.075,0.990
2018-06-14 13:00:07.168,-0.018,0.077,0.978
2018-06-14 13:00:07.187,-0.016,0.078,0.971
2018-06-14 13:00:07.207,-0.012,0.073,0.991
2018-06-14 13:00:07.227,-0.025,0.076,0.952
2018-06-14 13:00:07.247,-0.012,0.077,0.995
2018-06-14 13:00:07.267,-0.024,0.066,0.950
2018-06-14 13:00:07.287,-0.011,0.066,1.000
2018-06-14 13:00:07.306,-0.020,0.046,0.964
2018-06-14 13:00:07.327,-0.012,0.046,0.995
2018-06-14 13:00:07.348,-0.018,0.045,0.971
2018-06-14 13:00:07.367,-0.017,0.050,0.990
2018-06-14 13:00:07.387,-0.015,0.048,0.980
2018-06-14 13:00:07.407,-0.018,0.065,0.977
2018-06-14 13:00:07.427,-0.014,0.074,0.985
2018-06-14 13:00:07.448,-0.018,0.080,0.977
2018-06-14 13:00:07.467,-0.017,0.090,0.984
2018-06-14 13:00:07.487,-0.019,0.087,0.976
2018-06-14 13:00:07.507,-0.016,0.078,0.985
2018-06-14 13:00:07.527,-0.018,0.073,0.975
2018-06-14 13:00:07.547,-0.016,0.066,0.987
2018-06-14 13:00:07.568,-0.018,0.053,0.975
2018-06-14 13:00:07.587,-0.014,0.050,0.981
2018-06-14 13:00:07.607,-0.018,0.055,0.979
2018-06-14 13:00:07.627,-0.016,0.063,0.983
2018-06-14 13:00:07.646,-0.015,0.068,0.982
2018-06-14 13:00:07.667,-0.015,0.069,0.978
2018-06-14 13:00:07.687,-0.017,0.077,0.976
2018-06-14 13:00:07.707,-0.016,0.082,0.976
2018-06-14 13:00:07.727,-0.011,0.093,1.000
2018-06-14 13:00:07.747,-0.022,0.072,0.964
2018-06-14 13:00:07.767,-0.013,0.065,0.998
2018-06-14 13:00:07.787,-0.020,0.061,0.965
2018-06-14 13:00:07.806,-0.014,0.055,0.993
2018-06-14 13:00:07.827,-0.020,0.055,0.967
2018-06-14 13:00:07.847,-0.014,0.065,0.986
2018-06-14 13:00:07.867,-0.016,0.067,0.976
2018-06-14 13:00:07.887,-0.022,0.071,0.965
2018-06-14 13:00:07.907,-0.010,0.076,0.986
2018-06-14 13:00:07.927,-0.018,0.076,0.960
2018-06-14 13:00:07.947,-0.016,0.071,0.988
2018-06-14 13:00:07.967,-0.018,0.054,0.977
2018-06-14 13:00:07.987,-0.013,0.057,0.983
2018-06-14 13:00:08.006,-0.019,0.062,0.983
2018-06-14 13:00:08.027,-0.021,0.059,0.971
2018-06-14 13:00:08.047,-0.013,0.066,0.980
2018-06-14 13:00:08.067,-0.021,0.068,0.969
2018-06-14 13:00:08.087,-0.012,0.070,0.991
2018-06-14 13:00:08.107,-0.018,0.071,0.976
2018-06-14 13:00:08.127,-0.015,0.071,0.986
2018-06-14 13:00:08.147,-0.017,0.069,0.977
2018-06-14 13:00:08.167,-0.017,0.068,0.977
2018-06-14 13:00:08.187,-0.016,0.068,0.983
2018-06-14 13:00:08.206,-0.016,0.067,0.976
2018-06-14 13:00:08.227,-0.016,0.073,0.983
2018-06-14 13:00:08.247,-0.017,0.073,0.979
2018-06-14 13:00:08.267,-0.016,0.073,0.982
2018-06-14 13:00:08.287,-0.016,0.071,0.975
2018-06-14 13:00:08.307,-0.017,0.071,0.978
2018-06-14 13:00:08.327,-0.017,0.068,0.977
2018-06-14 13:00:08.347,-0.018,0.066,0.976
2018-06-14 13:00:08.367,-0.016,0.062,0.978
2018-06-14 13:00:08.387,-0.017,0.065,0.980
2018-06-14 13:00:08.407,-0.015,0.067,0.978
2018-06-14 13:00:08.427,-0.016,0.066,0.979
2018-06-14 13:00:08.447,-0.015,0.068,0.979
2018-06-14 13:00:08.467,-0.016,0.064,0.977
2018-06-14 13:00:08.487,-0.016,0.066,0.980
2018-06-14 13:00:08.507,-0.019,0.067,0.978
2018-06-14 13:00:08.527,-0.015,0.069,0.976
2018-06-14 13:00:08.546,-0.015,0.069,0.982
2018-06-14 13:00:08.567,-0.017,0.073,0.977
2018-06-14 13:00:08.587,-0.017,0.070,0.983
2018-06-14 13:00:08.607,-0.016,0.072,0.975
2018-06-14 13:00:08.627,-0.015,0.069,0.977
2018-06-14 13:00:08.647,-0.013,0.073,0.986
2018-06-14 13:00:08.668,-0.018,0.076,0.973
2018-06-14 13:00:08.687,-0.016,0.075,0.985
2018-06-14 13:00:08.707,-0.017,0.077,0.971
2018-06-14 13:00:08.727,-0.014,0.082,0.990
2018-06-14 13:00:08.747,-0.016,0.086,0.983
2018-06-14 13:00:08.767,-0.015,0.083,0.982
2018-06-14 13:00:08.787,-0.013,0.081,0.989
2018-06-14 13:00:08.807,-0.018,0.074,0.968
2018-06-14 13:00:08.827,-0.015,0.071,0.986
2018-06-14 13:00:08.847,-0.014,0.068,0.973
2018-06-14 13:00:08.866,-0.015,0.059,0.981
2018-06-14 13:00:08.887,-0.015,0.061,0.982
2018-06-14 13:00:08.907,-0.016,0.057,0.974
2018-06-14 13:00:08.927,-0.013,0.060,0.979
2018-06-14 13:00:08.946,-0.017,0.061,0.974
2018-06-14 13:00:08.967,-0.012,0.062,0.981
2018-06-14 13:00:08.986,-0.017,0.062,0.979
2018-06-14 13:00:09.007,-0.015,0.066,0.984
2018-06-14 13:00:09.027,-0.014,0.069,0.978
2018-06-14 13:00:09.047,-0.016,0.071,0.975
2018-06-14 13:00:09.068,-0.014,0.075,0.982
2018-06-14 13:00:09.087,-0.017,0.065,0.976
2018-06-14 13:00:09.107,-0.031,-0.003,0.914
2018-06-14 13:00:09.127,0.010,0.050,1.037
2018-06-14 13:00:09.147,-0.021,0.062,0.940
2018-06-14 13:00:09.168,-0.019,0.057,0.974
2018-06-14 13:00:09.187,-0.025,0.063,0.926
2018-06-14 13:00:09.206,-0.023,0.062,0.942
2018-06-14 13:00:09.227,-0.007,0.054,1.021
2018-06-14 13:00:09.247,-0.027,0.057,0.955
2018-06-14 13:00:09.267,0.002,0.073,1.029
2018-06-14 13:00:09.286,-0.024,0.064,0.958
2018-06-14 13:00:09.307,-0.008,0.085,1.006
2018-06-14 13:00:09.327,-0.024,0.076,0.944
2018-06-14 13:00:09.347,-0.017,0.079,0.994
2018-06-14 13:00:09.367,-0.025,0.078,0.952
2018-06-14 13:00:09.387,-0.012,0.090,0.982
2018-06-14 13:00:09.407,-0.009,0.080,0.991
2018-06-14 13:00:09.427,-0.022,0.069,0.967
2018-06-14 13:00:09.447,-0.012,0.054,0.998
2018-06-14 13:00:09.467,-0.007,0.026,1.006
2018-06-14 13:00:09.487,-0.025,0.053,0.955
2018-06-14 13:00:09.507,-0.016,0.082,0.974
2018-06-14 13:00:09.527,-0.017,0.094,0.976
2018-06-14 13:00:09.547,-0.018,0.075,0.971
2018-06-14 13:00:09.567,-0.018,0.053,0.966
2018-06-14 13:00:09.587,-0.013,0.038,0.996
2018-06-14 13:00:09.607,-0.023,0.032,0.972
2018-06-14 13:00:09.627,-0.014,0.042,0.987
2018-06-14 13:00:09.647,-0.016,0.060,0.976
2018-06-14 13:00:09.667,-0.015,0.061,0.991
2018-06-14 13:00:09.687,-0.015,0.068,0.973
2018-06-14 13:00:09.707,-0.016,0.073,0.975
2018-06-14 13:00:09.727,-0.019,0.070,0.975
2018-06-14 13:00:09.747,-0.018,0.075,0.978
2018-06-14 13:00:09.767,-0.013,0.075,0.984
2018-06-14 13:00:09.787,-0.016,0.073,0.975
2018-06-14 13:00:09.807,-0.015,0.077,0.983
2018-06-14 13:00:09.827,-0.017,0.077,0.977
2018-06-14 13:00:09.847,-0.014,0.075,0.990
2018-06-14 13:00:09.867,-0.015,0.076,0.973
2018-06-14 13:00:09.887,-0.014,0.075,0.982
2018-06-14 13:00:09.907,-0.016,0.073,0.977
2018-06-14 13:00:09.928,-0.018,0.070,0.979
2018-06-14 13:00:09.947,-0.016,0.066,0.979
