HEADER_TIME_STAMP,X,Y,Z
2018-06-14 11:55:27.987,-0.141,0.030,0.963
2018-06-14 11:55:28.007,-0.141,0.033,0.966
2018-06-14 11:55:28.027,-0.141,0.031,0.968
2018-06-14 11:55:28.047,-0.143,0.031,0.975
2018-06-14 11:55:28.067,-0.143,0.031,0.974
2018-06-14 11:55:28.087,-0.143,0.031,0.969
2018-06-14 11:55:28.107,-0.141,0.031,0.965
2018-06-14 11:55:28.127,-0.142,0.029,0.968
2018-06-14 11:55:28.147,-0.144,0.034,0.970
2018-06-14 11:55:28.166,-0.140,0.035,0.973
2018-06-14 11:55:28.187,-0.144,0.030,0.968
2018-06-14 11:55:28.208,-0.144,0.034,0.968
2018-06-14 11:55:28.228,-0.142,0.031,0.967
2018-06-14 11:55:28.247,-0.139,0.031,0.965
2018-06-14 11:55:28.267,-0.142,0.031,0.971
2018-06-14 11:55:28.287,-0.139,0.031,0.971
2018-06-14 11:55:28.307,-0.141,0.033,0.972
2018-06-14 11:55:28.327,-0.142,0.032,0.968
2018-06-14 11:55:28.347,-0.143,0.029,0.963
2018-06-14 11:55:28.366,-0.143,0.033,0.972
2018-06-14 11:55:28.387,-0.142,0.031,0.972
2018-06-14 11:55:28.407,-0.141,0.032,0.968
2018-06-14 11:55:28.427,-0.139,0.029,0.967
2018-06-14 11:55:28.447,-0.142,0.034,0.967
2018-06-14 11:55:28.467,-0.141,0.031,0.970
2018-06-14 11:55:28.487,-0.141,0.031,0.973
2018-06-14 11:55:28.507,-0.143,0.033,0.973
2018-06-14 11:55:28.529,-0.140,0.034,0.967
2018-06-14 11:55:28.547,-0.141,0.034,0.971
2018-06-14 11:55:28.567,-0.142,0.032,0.964
2018-06-14 11:55:28.587,-0.142,0.032,0.969
2018-06-14 11:55:28.607,-0.141,0.032,0.973
2018-06-14 11:55:28.627,-0.140,0.036,0.973
2018-06-14 11:55:28.647,-0.141,0.030,0.963
2018-06-14 11:55:28.667,-0.141,0.030,0.965
2018-06-14 11:55:28.687,-0.142,0.031,0.963
2018-06-14 11:55:28.707,-0.141,0.030,0.964
2018-06-14 11:55:28.726,-0.143,0.033,0.977
2018-06-14 11:55:28.747,-0.143,0.029,0.967
2018-06-14 11:55:28.767,-0.141,0.030,0.969
2018-06-14 11:55:28.788,-0.144,0.031,0.968
2018-06-14 11:55:28.807,-0.140,0.028,0.967
2018-06-14 11:55:28.827,-0.140,0.031,0.973
2018-06-14 11:55:28.848,-0.142,0.031,0.967
2018-06-14 11:55:28.866,-0.142,0.031,0.967
2018-06-14 11:55:28.887,-0.144,0.030,0.967
2018-06-14 11:55:28.907,-0.140,0.032,0.968
2018-06-14 11:55:28.927,-0.140,0.030,0.973
2018-06-14 11:55:28.947,-0.142,0.029,0.974
2018-06-14 11:55:28.967,-0.139,0.031,0.971
2018-06-14 11:55:28.987,-0.141,0.031,0.968
2018-06-14 11:55:29.007,-0.140,0.033,0.965
2018-06-14 11:55:29.027,-0.141,0.034,0.969
2018-06-14 11:55:29.047,-0.143,0.032,0.970
2018-06-14 11:55:29.067,-0.141,0.036,0.970
2018-06-14 11:55:29.087,-0.141,0.029,0.965
2018-06-14 11:55:29.107,-0.142,0.030,0.962
2018-06-14 11:55:29.127,-0.141,0.032,0.966
2018-06-14 11:55:29.147,-0.141,0.029,0.968
2018-06-14 11:55:29.167,-0.140,0.030,0.969
2018-06-14 11:55:29.187,-0.144,0.032,0.974
2018-06-14 11:55:29.207,-0.142,0.034,0.966
2018-06-14 11:55:29.227,-0.141,0.031,0.962
2018-06-14 11:55:29.247,-0.141,0.031,0.965
2018-06-14 11:55:29.268,-0.143,0.033,0.972
2018-06-14 11:55:29.287,-0.141,0.031,0.971
2018-06-14 11:55:29.307,-0.142,0.031,0.967
2018-06-14 11:55:29.327,-0.140,0.029,0.966
2018-06-14 11:55:29.347,-0.141,0.033,0.960
2018-06-14 11:55:29.367,-0.143,0.032,0.973
2018-06-14 11:55:29.387,-0.143,0.032,0.973
2018-06-14 11:55:29.407,-0.142,0.032,0.969
2018-06-14 11:55:29.427,-0.142,0.030,0.970
2018-06-14 11:55:29.447,-0.143,0.032,0.962
2018-06-14 11:55:29.467,-0.141,0.030,0.969
2018-06-14 11:55:29.487,-0.143,0.030,0.974
2018-06-14 11:55:29.507,-0.140,0.032,0.971
2018-06-14 11:55:29.527,-0.143,0.032,0.975
2018-06-14 11:55:29.547,-0.140,0.034,0.964
2018-06-14 11:55:29.567,-0.141,0.033,0.961
2018-06-14 11:55:29.588,-0.141,0.033,0.966
2018-06-14 11:55:29.607,-0.142,0.029,0.970
2018-06-14 11:55:29.627,-0.140,0.032,0.967
2018-06-14 11:55:29.647,-0.142,0.030,0.964
2018-06-14 11:55:29.667,-0.141,0.032,0.965
2018-06-14 11:55:29.687,-0.141,0.030,0.968
2018-06-14 11:55:29.707,-0.140,0.031,0.970
2018-06-14 11:55:29.727,-0.143,0.032,0.976
2018-06-14 11:55:29.747,-0.141,0.032,0.968
2018-06-14 11:55:29.767,-0.141,0.030,0.969
2018-06-14 11:55:29.787,-0.140,0.035,0.968
2018-06-14 11:55:29.807,-0.145,0.032,0.974
2018-06-14 11:55:29.827,-0.141,0.032,0.969
2018-06-14 11:55:29.847,-0.140,0.031,0.973
2018-06-14 11:55:29.867,-0.140,0.034,0.968
2018-06-14 11:55:29.887,-0.140,0.030,0.968
2018-06-14 11:55:29.907,-0.143,0.036,0.973
2018-06-14 11:55:29.927,-0.142,0.034,0.975
2018-06-14 11:55:29.947,-0.141,0.034,0.972
2018-06-14 11:55:29.967,-0.143,0.031,0.972
2018-06-14 11:55:29.987,-0.145,0.031,0.966
2018-06-14 11:55:30.007,-0.142,0.033,0.969
2018-06-14 11:55:30.026,-0.140,0.029,0.973
2018-06-14 11:55:30.047,-0.142,0.028,0.973
2018-06-14 11:55:30.067,-0.139,0.031,0.975
2018-06-14 11:55:30.086,-0.141,0.031,0.960
2018-06-14 11:55:30.107,-0.139,0.032,0.964
2018-06-14 11:55:30.127,-0.143,0.028,0.963
2018-06-14 11:55:30.147,-0.143,0.034,0.971
2018-06-14 11:55:30.167,-0.142,0.032,0.969
2018-06-14 11:55:30.187,-0.140,0.032,0.969
2018-06-14 11:55:30.207,-0.144,0.032,0.965
2018-06-14 11:55:30.227,-0.142,0.027,0.970
2018-06-14 11:55:30.247,-0.144,0.030,0.971
2018-06-14 11:55:30.266,-0.145,0.034,0.974
2018-06-14 11:55:30.287,-0.143,0.031,0.968
2018-06-14 11:55:30.307,-0.144,0.031,0.964
2018-06-14 11:55:30.327,-0.142,0.032,0.962
2018-06-14 11:55:30.347,-0.141,0.027,0.963
2018-06-14 11:55:30.367,-0.142,0.030,0.974
2018-06-14 11:55:30.387,-0.140,0.029,0.969
2018-06-14 11:55:30.407,-0.144,0.032,0.975
2018-06-14 11:55:30.427,-0.141,0.030,0.967
2018-06-14 11:55:30.447,-0.141,0.033,0.964
2018-06-14 11:55:30.467,-0.140,0.030,0.970
2018-06-14 11:55:30.486,-0.143,0.031,0.973
2018-06-14 11:55:30.508,-0.144,0.032,0.971
2018-06-14 11:55:30.527,-0.142,0.030,0.966
2018-06-14 11:55:30.547,-0.141,0.030,0.964
2018-06-14 11:55:30.566,-0.143,0.031,0.967
2018-06-14 11:55:30.587,-0.142,0.030,0.973
2018-06-14 11:55:30.607,-0.143,0.032,0.973
2018-06-14 11:55:30.627,-0.139,0.034,0.969
2018-06-14 11:55:30.647,-0.141,0.034,0.963
2018-06-14 11:55:30.667,-0.140,0.032,0.964
2018-06-14 11:55:30.687,-0.140,0.033,0.972
2018-06-14 11:55:30.707,-0.143,0.032,0.973
2018-06-14 11:55:30.727,-0.140,0.034,0.974
2018-06-14 11:55:30.746,-0.143,0.033,0.962
2018-06-14 11:55:30.767,-0.139,0.031,0.961
2018-06-14 11:55:30.787,-0.141,0.031,0.969
2018-06-14 11:55:30.808,-0.142,0.029,0.972
2018-06-14 11:55:30.827,-0.113,0.036,1.091
2018-06-14 11:55:30.847,-0.156,0.020,1.011
2018-06-14 11:55:30.867,-0.149,0.024,1.001
2018-06-14 11:55:30.887,-0.145,0.031,0.984
2018-06-14 11:55:30.907,-0.145,0.036,0.930
2018-06-14 11:55:30.926,-0.140,0.033,0.937
2018-06-14 11:55:30.947,-0.142,0.034,0.943
2018-06-14 11:55:30.967,-0.144,0.035,0.954
2018-06-14 11:55:30.990,-0.143,0.033,0.953
2018-06-14 11:55:31.008,-0.131,0.032,1.010
2018-06-14 11:55:31.026,-0.143,0.029,0.955
2018-06-14 11:55:31.047,-0.145,0.031,0.944
2018-06-14 11:55:31.067,-0.140,0.026,0.958
2018-06-14 11:55:31.087,-0.142,0.030,0.955
2018-06-14 11:55:31.107,-0.143,0.029,0.965
2018-06-14 11:55:31.127,-0.146,0.030,0.971
2018-06-14 11:55:31.147,-0.140,0.031,0.980
2018-06-14 11:55:31.167,-0.156,0.036,0.912
2018-06-14 11:55:31.187,-0.136,0.031,0.984
2018-06-14 11:55:31.208,-0.136,0.025,0.977
2018-06-14 11:55:31.227,-0.145,0.028,0.981
